79e5013f6e8b5eb3	___tmainCRTStartup	1	11	0040105a	
6a4a8f42b9bfbbe0	___report_gsfailure	1	6	004012f7	
7c117a136289d6d3	__onexit	1	5	00401454	
5a146e13bff1d153	___security_init_cookie	1	5	00401776	
3475e6033c7d2b4b	FUN_004019a0	0	10	004019a0	CheckRequirements
2a42c04fed713e8f	FUN_00401cd0	0	3	00401cd0	Config_Release
c59321e9ef31a7a7	FUN_00401db0	0	13	00401db0	  was unable to access the hard disc. Lo
b5128323ebea4389	FUN_004020e0	0	6	004020e0	EBUEula
0c7d355865319266	FUN_00402210	0	1	00402210	full_build_version.txt
7a8bb4e77fc736dd	FUN_004022c0	0	8	004022c0	TEXT_GUI_WINLOGO_ERROR_MY_DOCS_FOLDER_RE
411ac63f04a02dac	FUN_00402420	0	3	00402420	Fable - The Lost Chapters
98bfc89e07cffca5	FUN_004026e0	0	46	004026e0	Data\CompiledDefs\
ae573ea313f6b28f	FUN_004035b0	0	3	004035b0	Global\Fable: The Lost Chapters
e55351e27ccafd61	FUN_00403710	0	2	00403710	invalid string position
5095bacdcad3aa41	FUN_004037c0	0	4	004037c0	BBB GUID
065c81f183760c42	FUN_004039e0	0	5	004039e0	BFALSE
c8ecb57537f23175	FUN_00403e70	0	3	00403e70	
ffd0c6a3fcfdb79d	FUN_004049d0	0	19	004049d0	CancelOnOKClick
d7a26798a50dfe3a	FUN_004056c0	0	2	004056c0	<Empty Slot Name>
9230a87f0f60f5d2	FUN_00405720	0	1	00405720	TEXT_GUI_SAVE_MANUAL_SAVE_NAME
8325f66ee5d2b59c	FUN_00405860	0	2	00405860	AutoSave
0dba439ac75a621d	FUN_00406c90	0	1	00406c90	CONFIG_OPTIONS_DEFAULTS_DEF
dd85ae98285ebd07	FUN_00406e40	0	3	00406e40	AutoSave
b3606928c7ef6fec	FUN_00407000	0	1	00407000	_TITLE
eba003dd00b319b1	FUN_00407790	0	3	00407790	FablePro
2f0b7ccff1d43e93	FUN_00408530	0	4	00408530	FABLE_PC_CONTROL_SCHEME_GDD
a1019f80df04326b	FUN_00408740	0	2	00408740	FABLE_PC_CONTROL_SCHEME_GDD_WASD
fbf29cb06b84a86c	FUN_00408820	0	43	00408820	Antialiasing
b3606928c7ef6fec	FUN_0040a200	0	1	0040a200	_TITLE
c1ed0be2c993f8f3	FUN_0040a6f0	0	47	0040a6f0	Antialiasing
c334f6bf25d23b47	FUN_0040bbd0	0	7	0040bbd0	Default
45b8ea430dfee27e	FUN_0040c1f0	0	1	0040c1f0	Unable to find closing quote
4ce7d66b4be9dca0	FUN_0040c540	0	2	0040c540	invalid bitset<N> position
d93fb4bba5fc6dd3	FUN_0040c690	0	1	0040c690	Unable to find symbol 
3d94ad4734f97ab5	FUN_0040c7f0	0	1	0040c7f0	CActionInputControl
45b8ea430dfee27e	FUN_0040c9a0	0	1	0040c9a0	Unable to find closing quote
1e79ea4d6c8d1b53	FUN_0040d4e0	0	3	0040d4e0	CActionInputControl
9338c9e5f061ba73	FUN_0040d8b0	0	4	0040d8b0	vector<T> too long
090f02af6b90e270	FUN_0040d970	0	4	0040d970	deque<T> too long
22d11fb4f92d25f0	FUN_0040df40	0	2	0040df40	vector<T> too long
08b1e24a5a07aae2	FUN_0040dfa0	0	4	0040dfa0	
9338c9e5f061ba73	FUN_0040e2c0	0	4	0040e2c0	vector<T> too long
9338c9e5f061ba73	FUN_0040e560	0	4	0040e560	vector<T> too long
9338c9e5f061ba73	FUN_0040e650	0	4	0040e650	vector<T> too long
22d11fb4f92d25f0	FUN_0040ea40	0	2	0040ea40	vector<T> too long
22d11fb4f92d25f0	FUN_0040eb50	0	2	0040eb50	vector<T> too long
22d11fb4f92d25f0	FUN_0040ec60	0	2	0040ec60	vector<T> too long
9338c9e5f061ba73	FUN_0040ed20	0	4	0040ed20	vector<T> too long
e0c04930e39ad1a0	FUN_0040f860	0	8	0040f860	TEXT_CHINESE_MAIN
e0c04930e39ad1a0	FUN_0040fa60	0	8	0040fa60	TEXT_CHINESE_MAIN
9dd065493e11ee31	FUN_0040fb50	0	1	0040fb50	FONT_ENGLISH_MAIN
866b0edbfcac0306	FUN_0040fc40	0	8	0040fc40	STREAMING_FONT_CHINESE_PC
939ba90c4365bef7	FUN_0040fd50	0	1	0040fd50	ENGLISH_SOUND_SETUP
d57210653b92245e	FUN_0040fe40	0	8	0040fe40	UI_LOCALE_GRAPHICS_ENGLISH
962d7676c7b5768b	FUN_00410410	0	7	00410410	build_retail_static_maps
99d4d4d0bfafdca3	FUN_00410870	0	101	00410870	AllAIsStandStill
c8ecb57537f23175	FUN_004148f0	0	3	004148f0	
9338c9e5f061ba73	FUN_00414ab0	0	4	00414ab0	vector<T> too long
7c7fedcc15c2b01b	FUN_00415025	0	4	00415025	Mem use log at 
ee9564782931f4a1	FUN_004151b9	0	1	004151b9	DefinitionManager taking up 
e66fc7f8b52eff59	FUN_00415b8e	0	3	00415b8e	Init Text
b11d8cd291575da7	FUN_00415c37	0	2	00415c37	ENG_ARIAL_18
c2a73ad66edb916c	FUN_00415cb2	0	4	00415cb2	Activate Initial Quests
84f79d868395de0d	FUN_00415f94	0	4	00415f94	GBANK_MAIN
038dbbbbf1b8fd7b	FUN_0041656c	0	3	0041656c	 : CurrentServerFrame = 
e9400478411a09ac	FUN_00416734	0	2	00416734	Init World Init
b2ba4c4e7caa88ae	FUN_004167f5	0	2	004167f5	Init Display Engine: Calling Init
0e3c33990fcfae6e	FUN_004168db	0	2	004168db	PARTICLE_MAIN
122a8c67911da49b	FUN_004173ed	0	41	004173ed	Adding Console Variables
deadf3edd8e209ae	FUN_004184e0	0	1	004184e0	STANDARD_SHEATHE
27b8d4dff8f27a00	FUN_00419a50	0	1	00419a50	stack_memory_track.log
d92d9e289d8e41ef	FUN_00419b50	0	1	00419b50	stack_memory_track_autosaved.log
bbac3beefd7a6d99	FUN_0041a010	0	17	0041a010	HERO_ABILITY_ASSASSIN_RUSH
094aa301b18ff0a8	FUN_0041a5f0	0	4	0041a5f0	BUILDING
8fb5bfcd2c075682	FUN_0041a7e0	0	1	0041a7e0	d:\cameras.bin
b13ae7637c35b40d	FUN_0041b4a0	0	4	0041b4a0	Don't add it yourself, or it won't work!
a8f5b6e26617c579	FUN_0041e650	0	4	0041e650	
a8f5b6e26617c579	FUN_0041e760	0	4	0041e760	
e131eeb0f596b9d9	FUN_0041e870	0	5	0041e870	OBJECT_BRIGHTWOOD_SMALLROCK_01
62c0c4c5034ab36a	FUN_0041e9f0	0	25	0041e9f0	CREATURE_BALVERINE_01
a8f5b6e26617c579	FUN_0041efd0	0	4	0041efd0	
38e3e9bfd4c27e02	FUN_0041f1f0	0	5	0041f1f0	
f78a2ff7d2b1d5ea	FUN_0041f500	0	7	0041f500	  Number of unique things: 
f8f15c2da6edfac4	FUN_0041f8f0	0	4	0041f8f0	EOpinionDeedType
fc983a16444bcb62	FUN_0041fb80	0	308	0041fb80	ActivateAllTeleporters
c8ecb57537f23175	FUN_00428f80	0	3	00428f80	
c8ecb57537f23175	FUN_00429c90	0	3	00429c90	
c8ecb57537f23175	FUN_00429cf0	0	3	00429cf0	
c8ecb57537f23175	FUN_00429d70	0	3	00429d70	
93feff19dbaa0f99	FUN_00429fe0	0	3	00429fe0	invalid map/set<T> iterator
93feff19dbaa0f99	FUN_0042a760	0	3	0042a760	invalid map/set<T> iterator
8416838cffd0d07a	FUN_0042aa60	0	2	0042aa60	list<T> too long
9338c9e5f061ba73	FUN_0042ab90	0	4	0042ab90	vector<T> too long
22d11fb4f92d25f0	FUN_0042acb0	0	2	0042acb0	vector<T> too long
22d11fb4f92d25f0	FUN_0042ae50	0	2	0042ae50	vector<T> too long
c8ecb57537f23175	FUN_0042b030	0	3	0042b030	
93feff19dbaa0f99	FUN_0042b170	0	3	0042b170	invalid map/set<T> iterator
c8ecb57537f23175	FUN_0042b4f0	0	3	0042b4f0	
b4037a54b6e2933b	FUN_0042b8e0	0	1	0042b8e0	Data\Levels\
f9bb4c73689a630b	FUN_0042b960	0	1	0042b960	Data\Brushes\
d5b0ca5bff77e8d2	FUN_0042b980	0	1	0042b980	Data\Graphics\
32899f1178751403	FUN_0042ba40	0	1	0042ba40	Data\Meshes\
394521420feb4e1e	FUN_0042ba60	0	1	0042ba60	Data\Shaders\
39254b2756074b42	FUN_0042ba80	0	1	0042ba80	Data\EngineCache\
8427e551119d6605	FUN_0042baa0	0	2	0042baa0	\Microsoft\Fable\
b4037a54b6e2933b	FUN_0042bc70	0	1	0042bc70	Data\Levels\
ccf6b60a963e00ab	FUN_0042bc90	0	1	0042bc90	Data\Tattoos\
5f2efd74f984b0fe	FUN_0042bd10	0	2	0042bd10	My Games\Fable\
a201b867483ddc3b	FUN_0042be40	0	1	0042be40	Photojournal\
2a63806ad76b42e5	FUN_0042e144	0	1	0042e144	UI_ICONS_DEF
