# forge-autoname tranche 3 (wf_935a4f1c-69b, 2026-07-21)
00c89cb0	SearchValue_WithBorrow	[forge-autoname3 conf=medium] Performs 64-bit comparison with carry/borrow; complex control flow (returns -1/-2/-128) suggests search or validation role, not pure subtraction
00c6ed70	SSE_MatrixMultiplyShort	[forge-autoname3 conf=medium] pmulhw/paddsw on 16-element arrays, 8-lane accumulation, clear SSE DSP pattern
00c6fc80	SSE_MatrixMultiplyLonglong	[forge-autoname3 conf=medium] pmulhw/paddsw on 64-bit values, 4-lane processing per iteration, DSP matrix operation
009f7dc0	OnPostSwapScreens_UpdateNUIListCount	[forge-autoname3 conf=medium] Caller OnPostSwapScreens confirmed; iterates std::map, counts NUISystem::CList items, updates offset -0x20
00c5cf20	AudioBuffer_AdjustPlaybackPosition	[forge-autoname3 conf=medium] __thiscall, adjusts offset 0x14 (position), offset 0x1c (duration), resets on empty; audio semantics clear
00431471	TreeNode_AllocData	[forge-autoname3 conf=high] malloc(0x18), copies dwords to +0x10/+0x14; callers: std_set_insert, CTCCarryable_CloneTree
0045c4d2	TreeNode_AllocData	[forge-autoname3 conf=high] Identical pattern: malloc(0x18) + dword copy; caller: TreeNode_CloneDeep
0045c8a1	TreeNode_AllocData	[forge-autoname3 conf=high] malloc(0x18) + dword copy; callers: CTCCarryable_Clone_Tree, BinarySearchTree_InsertNode
0045d901	TreeNode_AllocData	[forge-autoname3 conf=high] malloc(0x18) + dword copy; caller: TreeNode_CloneDeep
0045de2f	TreeNode_AllocData_Byte	[forge-autoname3 conf=high] malloc(0x18), copies dword + undefined1 byte to +0x10/+0x14; byte field variant confirmed by cast pattern
0045e2b1	TreeNode_AllocData_Byte	[forge-autoname3 conf=high] malloc(0x18), copies dword + undefined1 byte; caller: TreeNode_CloneDeep
0045e797	TreeNode_AllocData_Byte	[forge-autoname3 conf=high] malloc(0x18), copies dword + undefined1 byte; caller: TreeNode_CloneDeep
0045f13d	TreeNode_AllocData	[forge-autoname3 conf=high] malloc(0x18) + dword copy; caller: TreeNode_CloneDeep
0046149e	TreeNode_AllocData	[forge-autoname3 conf=high] malloc(0x18) + dword copy; caller: TreeNode_CloneDeep
004615c3	TreeNode_AllocData	[forge-autoname3 conf=high] malloc(0x18) + dword copy; caller: Tree_Clone_Recursive
004622ec	TreeNode_AllocData	[forge-autoname3 conf=high] malloc(0x18) + dword copy; caller: TreeNode_CloneDeep
00462411	TreeNode_AllocData	[forge-autoname3 conf=high] malloc(0x18) + dword copy; caller: CTCCarryable_CloneDeep
004630e7	TreeNode_AllocData	[forge-autoname3 conf=high] malloc(0x18) + dword copy; caller: TreeNode_CloneDeep
004e4d19	TreeNode_AllocData	[forge-autoname3 conf=high] malloc(0x18) + dword copy; caller: Tree_CloneRecursive
004e4eca	TreeNode_AllocData	[forge-autoname3 conf=high] malloc(0x18) + dword copy; callers: TreeNode_Clone, CMemoryAllocatorVariableSize::InsertNode
004e4fef	TreeNode_AllocData	[forge-autoname3 conf=high] malloc(0x18) + dword copy; caller: Tree_CloneRecursive
004e55cf	TreeNode_AllocData	[forge-autoname3 conf=high] malloc(0x18) + dword copy; callers: Tree_CloneRecursive, CMemoryAllocatorVariableSize::InsertNode
004e597b	TreeNode_AllocData	[forge-autoname3 conf=high] malloc(0x18) + dword copy; caller: Tree_CloneRecursive
004e6210	TreeNode_AllocData	[forge-autoname3 conf=high] malloc(0x18) + dword copy; callers: Tree_CloneRecursive, std_set_insert_via_FUN
004e6623	TreeNode_AllocData	[forge-autoname3 conf=high] malloc(0x18) + dword copy; caller: Tree_CloneRecursive
004e6748	TreeNode_AllocData	[forge-autoname3 conf=high] malloc(0x18) + dword copy; caller: Tree_CloneRecursive
004e9ab1	TreeNode_AllocData	[forge-autoname3 conf=high] malloc(0x18) + dword copy; caller: Tree_CloneRecursive
004ec31c	TreeNode_AllocData	[forge-autoname3 conf=high] malloc(0x18) + dword copy; caller: Tree_CloneRecursive
00c6e1f0	SSE_MatrixMultiplyShort_NoVaryingScale	[forge-autoname3 conf=medium] pmulhw/paddsw with static param_4 scale; 8-lane fixed-multiplier accumulation; DSP matrix
00c6e790	DSP_AccumulateModulatedWaveform	[forge-autoname3 conf=medium] 32-iteration loop, reads short samples, applies per-sample scaling, accumulates into output
00c6e820	DSP_AccumulateUnsignedModulatedWaveform	[forge-autoname3 conf=medium] ushort samples with negation (iVar5 = -param_2[1]); 32-iteration modulated accumulation
00c6ecd0	SSE_MatrixMultiplyShort_NoVaryingScale	[forge-autoname3 conf=medium] Identical to 00c6e1f0; pmulhw/paddsw with static scale; 8-lane accumulation
00c6f730	SSE_MatrixMultiplyLonglong_NoVaryingScale	[forge-autoname3 conf=medium] pmulhw/paddsw on 64-bit values with static param_4; 2 samples per iteration; fixed-multiplier DSP
00c6fbb0	SSE_MatrixMultiplyLonglong_NoVaryingScale	[forge-autoname3 conf=medium] Identical to 00c6f730; 64-bit SSE with static scale
00c9ef70	Float10_NormalizeAbsValue	[forge-autoname3 conf=medium] Applies bitmask 0x7fffffff (abs), scales by global _DAT_012bf264, subtracts _DAT_012bf260; normalization, not generic abs
00cb26b0	ImeUi_SendCompositionEvents	[forge-autoname3 conf=high] Caller ImeUi_ProcessComposition; loops on counter, dispatches 0x100 then 0x101 (composition message codes)
00569c50	Transaction_InitializeVectors	[forge-autoname3 conf=high] Caller UpdateTransaction; initializes 4 vectors (indices 4-6, 7-9, 11-13, 14-16) via malloc(8); returns param_1
0057eff0	Allocate_ArrayElements	[forge-autoname3 conf=high] Generic array allocator (size * 0x18); CRT and 'Structures' not proven in callees/strings.
00681ba0	CParticleMorphs_TransferEntry	[forge-autoname3 conf=medium] CPersistContext::Transfer and CParticleMorphs types evident in callees; plausible entry transfer.
006e6990	BinaryTreeNode_FindClosestLessEqual	[forge-autoname3 conf=high] Classic BST lower-bound: compares *(iVar2 + 0x10) with *param_3, traverses left/right at 0xc/8.
006f2870	BinaryTree_CloneNodeRecursive	[forge-autoname3 conf=high] Recursive tree clone: malloc 0x20, copy parent at 4, recurse on child at 0xc, iterate siblings at 8.
00701fc0	BinaryTreeNode_FindClosestLessEqual	[forge-autoname3 conf=high] Identical to 006e6990: BST lower-bound with same offsets and traversal logic.
00711920	CAnimSet_IntrosortRecursive	[forge-autoname3 conf=high] Calls CAnimSet_InsertionSort and StableSortMerge_AnimSet; computes tree depth; hybrid sort dispatcher.
00743d40	NEntityEvents_CEventContainer_Destructor	[forge-autoname3 conf=high] Destructor: calls ~CBaseIntelligentPointer, list::remove_if, frees buffers, sets vtable.
0080c020	IntroSort_TargetPoint_Setup	[forge-autoname3 conf=medium] Generic introsort setup with CThingCompare_BestForTargeting2; TargetPoint context unclear.
0081e0f0	std_introsort_setup_SoundPair	[forge-autoname3 conf=medium] Introsort initialization: calculates tree depth, calls partitioning and make_heap for SoundPair.
008298f0	std_introsort_setup_SoundPair	[forge-autoname3 conf=medium] Identical to 0081e0f0; duplicate implementation for SoundPair introsort setup.
00868690	Health_ComputeWithEffects	[forge-autoname3 conf=medium] Accumulates damage from effects list; CThing not definitively proven; generic health calculation.
0086dd20	std_introsort_3way_SoundPair	[forge-autoname3 conf=medium] 3-way partition introsort: calls introsort_3way_partition and make_heap for SoundPair.
0086dd80	std_introsort_4way_NavigationPosition	[forge-autoname3 conf=medium] 4-way partition introsort: calls introsort_4way_partition, _Move, _Copy_impl; 0x10 element size.
008f9ca0	MusicTimer_CheckAndTrigger	[forge-autoname3 conf=medium] Checks float at 0x108, calls CMusicManager timeout; CThing class not proven, generic timer logic.
008fa9f0	LinkedList_ClearAndReinit	[forge-autoname3 conf=medium] Clears two linked lists and reinitializes nodes; PathFinder context not evident in code.
009f7250	CVsyncCallbackTimer_FlushPendingQueries	[forge-autoname3 conf=high] Drains two CVsyncCallbackTimer::CPendingQuery lists, invokes vtable methods, frees nodes.
00c25f00	Radius_ApplyModifiers	[forge-autoname3 conf=medium] Reads radius at offset 8, applies conditional modifiers at 0x38, multiplies by scale; CThing class unproven.
00c427d0	StreamReader_SearchByteInRange	[forge-autoname3 conf=medium] Reads byte from stream via vtable call, compares with *param_2; CStreamReader class unproven.
00c4de00	CAudioSoundBuffer_TransferPCMData	[forge-autoname3 conf=high] OpenAL API calls: alGetError, alGenBuffers, alBufferData, alDeleteBuffers; PCM transfer confirmed.
00c76560	StreamWriter_WriteWrapped	[forge-autoname3 conf=medium] Checks bounds at param_3[1], splits write across vtable calls; generic wrapping, class unproven.
00ca26c0	CurveInterpolation_ComputeSpline	[forge-autoname3 conf=medium] Complex spline fitting: calls LinearRegression_CalcSlope, Interpolate_ClampedLinear, 65-element arrays; pattern confirmed.
0042cde0	CompareAndCountAllocations	[forge-autoname3 conf=medium] Calls comparator and MemoryAllocator_CountAllocatedBlocks; binary search pattern evident but CBankFile class unproven in code.
0043f560	Vector_FreeElementPointers	[forge-autoname3 conf=high] Loop calling free on each dereferenced element; vector pointer cleanup pattern confirmed.
00451add	CList_Initialize	[forge-autoname3 conf=high] Initializes list: size=0, head/tail point to self; doubly-linked list initialization confirmed.
0045bcc1	CActiveFile_CopyRange	[forge-autoname3 conf=high] Conditional memmove and pointer advance; buffer range copy pattern confirmed.
00464aab	Vector_CopyRangeForward	[forge-autoname3 conf=high] Memmove-based range copy with advance logic; generic vector utility confirmed.
0046ed15	CActiveFile_AssignQuickAccessItems	[forge-autoname3 conf=high] Copies CQuickAccessItemButtonGuiDef vectors (0x50 size); GUI button assignment confirmed.
0046f06a	CActiveFile_AssignAbilityButtons	[forge-autoname3 conf=high] Copies CAbilityButtonGuiDef vectors (0x5c size); GUI ability button assignment confirmed.
004f930a	TreeNode_Allocate_24Byte	[forge-autoname3 conf=medium] malloc 0x18 (24 bytes), copies qword pair; generic tree node, 'Leaf' descriptor not definitive.
004f9934	TreeNode_AllocateInternal	[forge-autoname3 conf=medium] malloc 0x20, calls CopyConstructor; tree internal node, but 'WithCopy' is overly specific.
004f9a6e	TreeNode_Allocate_24Byte	[forge-autoname3 conf=medium] Identical to 004f930a (malloc 0x18, copy qword pair); duplicate, generic tree node allocation.
00566260	RBTreeNode_FindInorderSuccessor	[forge-autoname3 conf=high] Red-black tree successor: checks right child (0x8), follows left chain (0xc), handles nil.
005662b0	RBTreeNode_FindInorderSuccessor	[forge-autoname3 conf=high] Identical to 00566260; duplicate red-black tree successor traversal.
0059afab	AllocatorNode_Allocate_24Byte	[forge-autoname3 conf=medium] malloc 0x18, copies qword; generic allocator node, not specific to MemAllocator context.
0059b1be	CMemoryAllocatorVariableSize_InsertNode	[forge-autoname3 conf=high] Allocates node via FUN_0059afab, links as child, calls BalanceTree; tree insertion confirmed.
005b27d6	CompareAndCountNodes	[forge-autoname3 conf=medium] Calls comparator and AllocatorNodes_CountDistance; binary search pattern evident, CBankFile class unproven.
005ba3ac	AllocatorNode_Allocate_20Byte	[forge-autoname3 conf=medium] malloc 0x14 (20 bytes); generic allocator node, smaller variant, class context unclear.
005baf06	TreeNode_AllocateWithTag	[forge-autoname3 conf=medium] malloc 0x18, copies qword and byte tag; tree node allocation with tag confirmed, but class context unproven.
005f8c1f	TreeNode_Allocate_24Byte	[forge-autoname3 conf=medium] malloc 0x18, copies qword pair; generic tree leaf allocation, third duplicate instance.
005f8c41	BinaryTree_AllocateNode	[forge-autoname3 conf=medium] Caller is BinaryTree_InsertNode_Variant, allocates 0x18 bytes and copies two 4-byte values at +0x10/+0x14 offsets - exactly matches tree node allocation pattern
