address	name	length	bytes
0050b440	CBankFile::NotifyPostEntriesLoaded	1	c3
0051da20	CClassFactory::OnCreateClass	3	c20400
0052add0	CACompressor::CompressAsImage	3	c22000
0052ade0	CACompressor::Compress	3	c21400
0052adf0	CACompressor::Decompress	3	c21400
0052ae00	CACompressor::SetQuality	3	c20400
00595a03	operator()	3	32c0c3
004e0bb9	CParticleAttacherDef::GetSizeofClass	4	6a3458c3
004e135e	CExplosionDef::GetSizeofClass	4	6a7058c3
004e1533	CMultiStaticMeshDef::GetSizeofClass	4	6a3458c3
004e1744	CRumbleDef::GetSizeofClass	4	6a4058c3
004e1765	CSoundAtmospheresDef::GetSizeofClass	4	6a3458c3
004e2497	CContainerRewardHeroDef::GetSizeofClass	4	6a3458c3
004e2865	CFlammableDef::GetSizeofClass	4	6a4c58c3
004e28b2	CSkeletalMorphDef::GetSizeofClass	4	6a3458c3
004e377f	CHeroMorphDef::GetSizeofClass	4	6a6858c3
004e3828	CClockDef::GetSizeofClass	4	6a3858c3
004e383e	CMazeBattleDef::GetSizeofClass	4	6a6058c3
004e38e0	CThunderBattleDef::GetSizeofClass	4	6a4c58c3
004e394b	CWhisperBattleDef::GetSizeofClass	4	6a4458c3
004e399e	CWaspQueenBattleDef::GetSizeofClass	4	6a4058c3
004e3adc	CScorpionKingBattleDef::GetSizeofClass	4	6a6058c3
004e3b7e	CTrollBattleDef::GetSizeofClass	4	6a6058c3
004e3c20	CBalverineBattleDef::GetSizeofClass	4	6a4858c3
004e3e48	CTrapDef::GetSizeofClass	4	6a6458c3
004e3e69	CReplaceableMeshDef::GetSizeofClass	4	6a3458c3
004e3f3b	CIdleSchedulerDef::GetSizeofClass	4	6a4858c3
004e3f77	CAreaOfEffectAttackDef::GetSizeofClass	4	6a4c58c3
004ea20a	CAnimatingObjectDef::GetSizeofClass	4	6a4858c3
004eac55	CPrizeScoreDef::GetSizeofClass	4	6a3058c3
004eafa3	CShoveHaPennyRegionDef::GetSizeofClass	4	6a3058c3
004eb89d	CMultiStaticMeshEntryDef::GetSizeofClass	4	6a3858c3
004ebe16	CCardPositionsDef::GetSizeofClass	4	6a4858c3
004ec0af	CCardDef::GetSizeofClass	4	6a4458c3
004fb2d0	CWorldMap::DrawGetGranularity	4	8b414cc3
0051cdd0	CWorldMap::GetGranularity	4	8b4150c3
004e0a67	CShipDef::Copy	5	e900000000
004e0e23	CGuardDef::Copy	5	e900000000
004e0eb7	COverheadDisplayDef::Copy	5	e900000000
004e0f4d	CThingDrainLifeShotDef::Copy	5	e900000000
004e10c1	CTavernGameCoinBaseDef::Copy	5	e900000000
004e112d	CTavernGameCoinGolfDef::Copy	5	e900000000
004e1287	CWallMountEffectsDef::Copy	5	e900000000
004e12b3	CFishDef::Copy	5	e900000000
004e1315	CTeleporterDef::Copy	5	e900000000
004e1362	CHeroSpecialMovementDef::Copy	5	e900000000
004e148f	CKrakenTentacleDef::Copy	5	e900000000
004e159b	CFishingRodDef::Copy	5	e900000000
004e1769	CNymphDef::Copy	5	e900000000
004e17cd	CSummonDef::Copy	5	e900000000
004e1897	CTCVolumeContainmentTrackerDef::Copy	5	e900000000
004e18c9	CWillResponseDef::Copy	5	e900000000
004e1913	CBettingDef::Copy	5	e900000000
004e1975	COracleMinigameDef::Copy	5	e900000000
004e19dd	CFireheartMinigameDef::Copy	5	e900000000
004e1a21	CLightningOrbDef::Copy	5	e900000000
004e1a59	CHasNameDef::Copy	5	e900000000
