address	name	length	bytes
0045954d	CThingGroupDef::Transfer	3	c20400
00459764	CEngineThemeGroupDef::Transfer	3	c20400
004583da	CSpecialAbilitiesCreatureTintDef::GetSizeofClass	4	6a5058c3
004584e4	CAttackPatternDef::GetSizeofClass	4	6a4858c3
0045853a	CObjectFamilyDef::GetSizeofClass	4	6a4858c3
0045859d	CArmourDef::GetSizeofClass	4	6a6c58c3
004585fa	CHitLocationDef::GetSizeofClass	4	6a7c58c3
004588c2	CCombatSequenceDef::GetSizeofClass	4	6a6858c3
0045890d	CLightningDef::GetSizeofClass	4	6a5858c3
00458c46	CMeleeCombatAbilityDef::GetSizeofClass	4	6a7c58c3
00458c99	CMeleeCombatKnockdownEffects::GetSizeofClass	4	6a5c58c3
0045934f	CCreatureAbilityDef::GetSizeofClass	4	6a4058c3
00459549	CThingGroupDef::GetSizeofClass	4	6a3a58c3
0045957e	CPlayerDef::GetSizeofClass	4	6a4458c3
00459611	CPlayerMovementDef::GetSizeofClass	4	6a7c58c3
00459700	CSimBuildingDef::GetSizeofClass	4	6a4858c3
00459760	CEngineThemeGroupDef::GetSizeofClass	4	6a3a58c3
00459a9e	CBrainDef::GetSizeofClass	4	6a6058c3
00459b53	CPlayerInventoryDef::GetSizeofClass	4	6a7058c3
0045a154	CInventoryDef::Copy	5	e900000000
0045bd3d	CInventoryCategoryDef::Copy	5	e900000000
0045bdb1	CMessageEventDef::Copy	5	e900000000
0045be26	CEnvironmentDef::Copy	5	e900000000
0045c10d	CMaterialDef::Copy	5	e900000000
0045c2e3	CCombatTypeDef::Copy	5	e900000000
0045c549	CSoundThemeDef::Copy	5	e900000000
0045c60f	CCreatureGenerationFamilyDef::Copy	5	e900000000
0045cb17	CHeroAbilityDef::Copy	5	e900000000
0045cbff	CAppearanceModifierDef::Copy	5	e900000000
0045ce43	CRegionDef::Copy	5	e900000000
0045d2f7	CFactionDef::Copy	5	e900000000
0045d33f	CCameraModeDef::Copy	5	e900000000
0045d500	CCameraManagerDef::Copy	5	e900000000
0045d578	CCameraManagerSetDef::Copy	5	e900000000
0045d5ce	CHeroPostcardGeneratorDef::Copy	5	e900000000
0045d637	CExpressionDef::Copy	5	e900000000
0045d724	CTargetingDef::Copy	5	e900000000
0045dd00	COpinionReactionMaskDef::Copy	5	e900000000
0045e182	COpinionDeedMaskDef::Copy	5	e900000000
0045e555	CCombatDialogueDef::Copy	5	e900000000
0045e65b	COpinionPersonalityDef::Copy	5	e900000000
0045ee96	COpinionSourceDef::Copy	5	e900000000
0045f585	CSpecialAbilitiesAssassinRushDef::Copy	5	e900000000
0045f630	CSpecialAbilitiesBattleChargeDef::Copy	5	e900000000
00458454	CSoundDef::GetSizeofClass	6	b884000000c3
00458a2d	CGlobalDef::GetSizeofClass	6	b850010000c3
