address	name	length	bytes
0042d960	CResource::OnResourceLoaded	1	c3
0042d940	CResource::UnloadResource	3	32c0c3
0042d950	CResource::IsResourceLoaded	3	32c0c3
0042da20	CDefClassBase::SetInstantiationName	3	c20400
0042da30	CDefClassBase::AddSubDef	3	c20c00
00429c53	_Dest_val<std::allocator<CCountedPointer<QuadricOptimiserInternals::COptimisedPrimitive>_>,CCountedPointer<QuadricOptimiserInternals::COptimisedPrimitive>_>	5	e986f5ffff
00429d8e	_Dest_val<std::allocator<CCountedPointer<QuadricOptimiserInternals::COptimisedPrimitive>_>,CCountedPointer<QuadricOptimiserInternals::COptimisedPrimitive>_>	5	e9f5f4ffff
0042d970	CResource::CanAbortResourceLoad	5	32c0c20400
0042d930	?Delete@CIVCountedPointeeBase@@UBEXXZ	11	85c974068b016a01ff10c3
00429a79	operator[]	12	8b018b4c24048d0488c20400
00428b10	DeleteData	15	85c974068b016a01ff10c38bc1c3c3
0042b636	CalcStringLength	16	8b118b0a33c0eb038b09403bca75f9c3
0042b677	CalcStringLength	16	8b118b0a33c0eb038b09403bca75f9c3
004293f2	SetMiniMapRegionExitTextOffsetX	17	568bf1ff36e8c4feffff8906598bc65ec3
00429cea	SetMiniMapRegionExitTextOffsetX	17	568bf1ff36e8ccf5ffff8906598bc65ec3
0042a2b9	SetStaticCast<NUISystem::CComponent>	17	8b442404ff7004ff30e873f1ffffc20400
0042a2ca	SetStaticCast<NUISystem::CComponent>	17	8b442404ff7004ff30e888f1ffffc20400
0042a2db	SetStaticCast<NUISystem::CComponent>	17	8b442404ff7004ff30e89df1ffffc20400
00429e16	~CPair	19	568bf18d4e04e8bdf3ffff8bce5ee9b74c5700
0042bead	AddLearnedExpression	19	8d4424045081c198010000e8fbf7ffffc20400
0042d437	AddLearnedExpression	19	8d4424045081c10c020000e899f9ffffc20400
0042d44a	AddLearnedExpression	19	8d4424045081c100020000e886f9ffffc20400
0041d207	_Dest_val<std::allocator<std::pair<long,CMusicManager::CRegisteredMusicEntry>_>,std::pair<long,CMusicManager::CRegisteredMusicEntry>_>	20	568bf18d4e60e82fcf00008d4e5c5ee94dcf0000
0042bec0	_Dest_val<std::allocator<std::pair<long,CMusicManager::CRegisteredMusicEntry>_>,std::pair<long,CMusicManager::CRegisteredMusicEntry>_>	20	568bf18d4e0ce85aedffff8d4e045ee951edffff
0042bef2	SetMiniMapRegionExitTextOffsetX	20	ff742408e86cf5ffff8b4c240489018bc1c20800
00429403	SetMiniMapRegionExitTextOffsetX	21	568bf1ff36e8b3feffff8906598bc65ec3c3c3c3c3
004293db	SetMiniMapRegionExitTextOffsetX	23	568bf1ff36e8dbfeffff8906598bc65ec38b01c38b01c3
00429a62	operator=	23	8b44240456ff70048bf1ff30e8c7f6ffff8bc65ec20400
00429c58	operator=	23	8b44240456ff70048bf1ff30e8a1f5ffff8bc65ec20400
00429db7	SetMiniMapRegionExitTextOffsetX	23	568bf1ff36e8fff4ffff8906598bc65ec38b0183c010c3
0042ab1c	OnReadFinished	23	568bf1e81df6ffff8b3685f6740756e8e43e7d00595ec3
0042ab73	OnReadFinished	23	568bf1e8edf5ffff8b3685f6740756e88d3e7d00595ec3
0042abca	OnReadFinished	23	568bf1e8bdf5ffff8b3685f6740756e8363e7d00595ec3
0042b755	OnReadFinished	23	568bf1e884f4ffff8b3685f6740756e8ab327d00595ec3
0042b796	OnReadFinished	23	568bf1e8d8f4ffff8b3685f6740756e86a327d00595ec3
0042b7d7	OnReadFinished	23	568bf1e8e4f4ffff8b3685f6740756e829327d00595ec3
0042ce63	OnReadFinished	23	568bf1e8c4f1ffff8b3685f6740756e89d1b7d00595ec3
00428b1f	_Dest_val<std::allocator<CIVCountedPointer<N3DPrimitive::CTriangleList>_>,CIVCountedPointer<N3DPrimitive::CTriangleList>_>	24	568bf18b0e85c9740dff490475058b01ff50048326005ec3
00428bd2	_Dest_val<std::allocator<CIVCountedPointer<N3DPrimitive::CTriangleList>_>,CIVCountedPointer<N3DPrimitive::CTriangleList>_>	24	568bf18b0e85c9740dff490475058b01ff50048326005ec3
