address	name	length	bytes
0042da80	CDefClassBase::PostTransfer	1	c3
0042dc5f	CNewFrontendGameComponent::OnPreDeviceReset	1	c3
0043368b	CStartupDefinitionManager::InitAndCompile	1	c3
0042da40	CDefClassBase::RemoveSubDef	3	c20400
0042da90	CDefClassBase::Validate	3	c20800
0042dc5c	CNewFrontendGameComponent::ChangeTextureColourDepth	3	c20400
0042dc60	CNewFrontendGameComponent::OnPostDeviceReset	3	b001c3
004303d0	CParentDefClassBase::IsParentDef	3	b001c3
004303e0	CParentDefClassBase::GetPSubDefInfoMap	4	8d4129c3
0042da50	CDefClassBase::GetPSubDefInfo	5	33c0c20400
0042da60	CDefClassBase::GetPSubDefInfo	5	33c0c20400
00430340	CNewFrontendGameComponent::SetQuit	5	c6410801c3
00431e70	CControlsDef::Copy	5	e90b000000
00432e50	?Copy@CFrontEndDef@@UAEXPBVCDefClassBase@@@Z	5	e90b000000
00434360	CEngineDef::Copy	5	e90b000000
00434440	?Copy@CEngineVideoOptionsDef@@UAEXPBVCDefClassBase@@@Z	5	e90b000000
00434590	?Copy@CConfigOptionsDefaultsDef@@UAEXPBVCDefClassBase@@@Z	5	e90b000000
00430470	CControlsDef::GetSizeofClass	6	b850000000c3
00431e30	CFrontEndDef::GetSizeofClass	6	b854000000c3
0043368d	GFGetPreMainMemoryUsed	6	a160873b01c3
00433fd0	CEngineDef::GetSizeofClass	6	b880000000c3
00434110	CEngineVideoOptionsDef::GetSizeofClass	6	b878000000c3
00434280	CConfigOptionsDefaultsDef::GetSizeofClass	6	b874000000c3
004349e0	GetCanItemBeQuickAssigned	7	8a81ec000000c3
004349f0	DrawGetSeaLevel	7	d9818c000000c3
00437570	_Cons_val<std::allocator<std::pair<EHeroMorphType,CParticleMorphs::CEntry>_>,std::pair<EHeroMorphType,CParticleMorphs::CEntry>,std::pair<enum_EHeroMorphType,class_CParticleMorphs::CEntry>_const&>	8	8b4914e9485b5c00
00434a00	_Cons_val<std::allocator<std::pair<EHeroMorphType,CParticleMorphs::CEntry>_>,std::pair<EHeroMorphType,CParticleMorphs::CEntry>,std::pair<enum_EHeroMorphType,class_CParticleMorphs::CEntry>_const&>	9	83c170e8c8feffffc3
004375e0	DrawGetSeaLevel	9	d98178020000d9e1c3
