address	name	length	bytes
00486360	CAInputProcess::Init	1	c3
00486370	CAInputProcess::Cleanup	1	c3
00494350	CFrontendGameComponent::OnPreDeviceReset	1	c3
00486380	CAInputProcess::PreparePrimitivesForEngine	3	c20400
00486390	CAInputProcess::Update	3	c20400
0048b3a0	CInputProcessConsole::ProcessWhilePaused	3	b001c3
00494360	CFrontendGameComponent::OnPostDeviceReset	3	b001c3
00497850	CAProgressDisplay::InitialiseTextures	3	c20800
00477424	CEngineLocalDetailLayerDef::GetSizeofClass	4	6a5458c3
004784e0	CAppearanceModifierScalingDef::GetSizeofClass	4	6a4858c3
00478702	CAbilityTrackDef::GetSizeofClass	4	6a5058c3
00478823	CAbilityTrackLevelDef::GetSizeofClass	4	6a4858c3
0049b990	DrawGetSeaLevel	4	dd4128c3
0049bb40	DrawGetEnvironment	4	8b4104c3
004d325d	CBuyHouseDef::GetSizeofClass	4	6a2658c3
004d32a3	CWifeDef::GetSizeofClass	4	6a2c58c3
004d331c	CDoorDef::GetSizeofClass	4	6a3c58c3
004d33c2	CKickableDef::GetSizeofClass	4	6a5458c3
004d33d8	CLightDef::GetSizeofClass	4	6a5c58c3
004d341e	CSpotLightDef::GetSizeofClass	4	6a4458c3
004d3464	CHeroDef::GetSizeofClass	4	6a3058c3
004d35de	CPerceivedThingDef::GetSizeofClass	4	6a5058c3
004d3654	CStealthDef::GetSizeofClass	4	6a4858c3
004d374c	CTrophyDef::GetSizeofClass	4	6a6458c3
004d38c9	CExplodingObjectDef::GetSizeofClass	4	6a3458c3
004d3938	CLookDef::GetSizeofClass	4	6a5858c3
004d3ddb	CEnemyDef::GetSizeofClass	4	6a2c58c3
004d3f99	COpinionOfHeroDef::GetSizeofClass	4	6a3c58c3
004d4078	CShopItemDef::GetSizeofClass	4	6a4858c3
004d4110	CStockItemDef::GetSizeofClass	4	6a4058c3
004d4156	CTimeAppearanceFadeDef::GetSizeofClass	4	6a3858c3
004d41ab	CGiftDef::GetSizeofClass	4	6a3058c3
004d458a	CHighlightItemDef::GetSizeofClass	4	6a4858c3
004d463c	CHeroCentreDef::GetSizeofClass	4	6a2558c3
004d46f5	CBoastingPodiumDef::GetSizeofClass	4	6a2c58c3
004d489d	CShipDef::GetSizeofClass	4	6a4458c3
004d4b97	CExpressionSubDef::GetSizeofClass	4	6a2c58c3
004d4c54	CSummonableCreatureDef::GetSizeofClass	4	6a3058c3
00472046	?Copy@COpinionDeedReactionDef@@UAEXPBVCDefClassBase@@@Z	5	e9ccfdffff
00472e7e	CEnvironmentThemeDaySetDef::Copy	5	e900000000
004734b2	?Copy@CEnvironmentThemeDef@@UAEXPBVCDefClassBase@@@Z	5	e98ffbffff
0047795f	?Copy@CEngineLocalDetailObjectDef@@UAEXPBVCDefClassBase@@@Z	5	e900000000
0047812d	CHeroStatsDef::Copy	5	e900000000
0047852e	?Copy@CAppearanceModifierScalingDef@@UAEXPBVCDefClassBase@@@Z	5	e959ffffff
00478871	?Copy@CAbilityTrackLevelDef@@UAEXPBVCDefClassBase@@@Z	5	e900000000
00478a68	?Copy@CAbilityTrackDef@@UAEXPBVCDefClassBase@@@Z	5	e930feffff
00494370	CFrontendGameComponent::SetQuit	5	c6410801c3
004aa8a0	CScriptThing::IsEqualTo	5	32c0c20400
004ae990	Uninitialise	5	e9cbb94e00
004af280	operator()	5	32c0c20400
004bffc0	ClearMeshEffect	5	e95bfeffff
004c7460	operator()	5	32c0c20400
004732da	CEnvironmentThemeDef::GetSizeofClass	6	b8c4000000c3
00477698	CEngineLocalDetailObjectDef::GetSizeofClass	6	b888000000c3
0049d870	GFGetPreMainMemoryUsed	6	a1bc893b01c3
00487510	DrawGetEnvironment	7	8b8128020000c3
0049c770	DoSizeof	7	8b410883c018c3
004bbfc0	SetCurrentThingManager	7	890d088a3b01c3
004bbfd0	SetCurrentThingManager	7	890d048a3b01c3
004bbff0	DrawGetSeaLevel	7	d9414cd84934c3
004c73d0	DoSizeof	7	8b416083c00cc3
004c74f0	SetCurrentThingManager	7	890d1c8a3b01c3
00487b70	_Cons_val<std::allocator<std::pair<EHeroMorphType,CParticleMorphs::CEntry>_>,std::pair<EHeroMorphType,CParticleMorphs::CEntry>,std::pair<enum_EHeroMorphType,class_CParticleMorphs::CEntry>_const&>	8	83c134e9d89f5700
00487dc0	_Cons_val<std::allocator<std::pair<EHeroMorphType,CParticleMorphs::CEntry>_>,std::pair<EHeroMorphType,CParticleMorphs::CEntry>,std::pair<enum_EHeroMorphType,class_CParticleMorphs::CEntry>_const&>	8	83c12ce9889d5700
00487dd0	_Cons_val<std::allocator<std::pair<EHeroMorphType,CParticleMorphs::CEntry>_>,std::pair<EHeroMorphType,CParticleMorphs::CEntry>,std::pair<enum_EHeroMorphType,class_CParticleMorphs::CEntry>_const&>	8	83c12ce9789d5700
00495610	CFrontendGameComponent::ChangeTextureColourDepth	8	e82bf2ffffc20400
