address	name	length	bytes
0046a174	CAppearanceDef::GetSizeofClass	4	6a7858c3
0046ee66	CQuickAccessItemButtonGuiDef::GetSizeofClass	4	6a5058c3
0046f1ff	CAbilityButtonGuiDef::GetSizeofClass	4	6a5c58c3
0046f723	CLensFlareElementDef::GetSizeofClass	4	6a4c58c3
00471f93	COpinionDeedReactionDef::GetSizeofClass	4	6a5058c3
0046ce28	CPlayerGuiDef::Copy	5	e900000000
0046f49f	?Copy@CAbilityButtonGuiDef@@UAEXPBVCDefClassBase@@@Z	5	e99affffff
0046f4eb	CSkyDef::Copy	5	e900000000
0046f77c	?Copy@CLensFlareElementDef@@UAEXPBVCDefClassBase@@@Z	5	e92effffff
004717c2	CAppearanceDef::Copy	5	e900000000
00471a72	COpinionDeedEffectsDef::Copy	5	e900000000
00472033	OnReadFinished	5	e900000000
0046fedb	OnReadFinished	14	8b0185c0740750e82deb780059c3
00471f52	OnReadFinished	14	8b0185c0740750e8b6ca780059c3
00472038	OnReadFinished	14	8b0185c0740750e8d0c9780059c3
00469c2e	CTextureReplacementDef::Transfer	16	83c128518b4c2408e803000000c20400
0046c284	CAttackPatternDef::Transfer	16	83c13c518b4c2408e8b6a7ffffc20400
0046c294	CObjectFamilyDef::Transfer	16	83c13c518b4c2408e803000000c20400
0046c6e0	CHitLocationsDef::Transfer	16	83c128518b4c2408e85aa3ffffc20400
00470cd8	TransferToGui	25	568bf18b56048b0e33c08a460c50e806000000c6460d005ec3
0047119a	TransferToGui	25	568bf18b56048b0e33c08a460c50e806000000c6460d005ec3
004699c9	_Fill_n<unsigned_long*,unsigned_int,unsigned_long>	27	85d28bc1761285c074088b4c24048b09890883c0044a75eec20400
0046ccfc	_Fill_n<unsigned_long*,unsigned_int,unsigned_long>	27	85d28bc1761285c074088b4c24048b09890883c0044a75eec20400
0046ef6b	`vector_deleting_destructor'	28	568bf1e88d13fcfff644240801740756e83cfa7800598bc65ec20400
0046f483	`vector_deleting_destructor'	28	568bf1e8750efcfff644240801740756e824f57800598bc65ec20400
0046f760	`vector_deleting_destructor'	28	568bf1e8980bfcfff644240801740756e847f27800598bc65ec20400
0046bd11	_Fill_n<unsigned_long*,unsigned_int,unsigned_long>	32	85d28bc17617565785c074098b74240c8bf8a5a5a583c00c4a75ed5f5ec20400
0046b81d	fill<C3DClothQuad*,C3DClothQuad>	33	85d28bc17618565785c0740a8b74240c8bf8a5a5a5a583c0104a75ec5f5ec20400
