address	name	length	bytes
007186d0	CCreatureAction_AimMissileWeapon::PerformAction	1	c3
0074dcb0	CCreatureAction_UndeadRiseUp::PerformAction	1	c3
006fd4e0	CGameCameraBase::PreparePrimitivesForRendering	3	c20400
00733290	operator()	3	32c0c3
00739a40	CCreatureAction_BlockBroken::IsActionReadyForInterruption	3	32c0c3
0073da00	CModeStandBase::IsAllowingPlayerSpecialMovementMoves	3	b001c3
00749dc0	operator()	3	32c0c3
0074db40	CCreatureAction_RiseUp::IsKnockdownStrike	3	b001c3
0074db50	CCreatureAction_RiseUp::IsBlockable	3	32c0c3
0074db60	CCreatureAction_RiseUp::IsToEvadeAllHits	3	b001c3
0074db80	CCreatureAction_RiseUp::GetAnimationTransitionInTime	3	33c0c3
0074dc00	CCreatureAction_OnGenerate::IsToEvadeAllHits	3	b001c3
0074dc10	CCreatureAction_OnGenerate::GetAnimationTransitionInTime	3	33c0c3
0074dcc0	CCreatureAction_UndeadRiseUp::IsKnockdownStrike	3	32c0c3
0074dcd0	CCreatureAction_UndeadRiseUp::IsBlockable	3	b001c3
0074dd60	CCreatureAction_UndeadIdleUnderground::IsToEvadeAllHits	3	b001c3
00787c18	operator()	3	b001c3
0078aee0	CCreatureAction_HeroLoadRangedWeapon::IsPreventingNormalMovement	3	32c0c3
0078aef0	CCreatureAction_HeroLoadRangedWeapon::IsAffectedByHaste	3	b001c3
00798d10	AddChildPrimitive	3	33c0c3
0070b460	DrawGetEnvironment	4	8b410cc3
00744430	GetCanItemBeQuickAssigned	4	8a4130c3
00744440	DrawGetSeaLevel	4	d9413cc3
00744450	DrawGetSeaLevel	4	d94148c3
00744460	DrawGetSeaLevel	4	d9414cc3
00747020	DrawGetSeaLevel	4	d94118c3
00789a50	DrawGetSeaLevel	4	d94140c3
00789a70	DrawGetSeaLevel	4	d94120c3
0078be40	DrawGetSeaLevel	4	d94124c3
0078be50	DrawGetSeaLevel	4	d94128c3
007aed10	DrawGetEnvironment	4	8b4118c3
007aed40	DrawGetEnvironment	4	8b4114c3
007bed60	GetCanItemBeQuickAssigned	4	8a4168c3
007bed70	GetCanItemBeQuickAssigned	4	8a4166c3
007bed80	GetCanItemBeQuickAssigned	4	8a4167c3
007283f0	UpdateMorphSet	5	e9cbfcffff
007adef0	CAIScratchpadDef::Copy	5	e90b000000
007898f0	AddChildPrimitive	6	b832000000c3
00798d20	AddChildPrimitive	6	b80a000000c3
007022e0	CanBeHitByMeleeStrike	7	8b410c8a4059c3
0074db70	CCreatureAction_RiseUp::IsToFaceTargetAtStart	7	8a8114010000c3
0074dce0	CCreatureAction_UndeadRiseUp::IsToEvadeAllHits	7	8a8118010000c3
00751a80	DrawGetSeaLevel	7	d94134d8412cc3
00751b70	GetAirResistance	7	8b4114d94044c3
0079a610	CountReferences	7	8b410c8b4054c3
007021e0	_Cons_val<std::allocator<std::pair<EHeroMorphType,CParticleMorphs::CEntry>_>,std::pair<EHeroMorphType,CParticleMorphs::CEntry>,std::pair<enum_EHeroMorphType,class_CParticleMorphs::CEntry>_const&>	8	83c124e9c8cd2900
00731aa0	CTCSpotLight::OnAppearanceClear	8	c7411400000000c3
00733180	_Cons_val<std::allocator<std::pair<EHeroMorphType,CParticleMorphs::CEntry>_>,std::pair<EHeroMorphType,CParticleMorphs::CEntry>,std::pair<enum_EHeroMorphType,class_CParticleMorphs::CEntry>_const&>	8	8b4924e9a8f2f2ff
00733190	_Cons_val<std::allocator<std::pair<EHeroMorphType,CParticleMorphs::CEntry>_>,std::pair<EHeroMorphType,CParticleMorphs::CEntry>,std::pair<enum_EHeroMorphType,class_CParticleMorphs::CEntry>_const&>	8	8b4924e9e8ecf2ff
007446a0	_Cons_val<std::allocator<std::pair<EHeroMorphType,CParticleMorphs::CEntry>_>,std::pair<EHeroMorphType,CParticleMorphs::CEntry>,std::pair<enum_EHeroMorphType,class_CParticleMorphs::CEntry>_const&>	8	83c10ce9a8d42b00
00787c1b	_Cons_val<std::allocator<std::pair<EHeroMorphType,CParticleMorphs::CEntry>_>,std::pair<EHeroMorphType,CParticleMorphs::CEntry>,std::pair<enum_EHeroMorphType,class_CParticleMorphs::CEntry>_const&>	8	83c138e90d5ed0ff
00798d80	_Cons_val<std::allocator<std::pair<EHeroMorphType,CParticleMorphs::CEntry>_>,std::pair<EHeroMorphType,CParticleMorphs::CEntry>,std::pair<enum_EHeroMorphType,class_CParticleMorphs::CEntry>_const&>	8	83c10ce9c88d2600
007aed50	Clear	8	c7411400000000c3
007b0cc0	_Dest_val<std::allocator<NCreatureHitNotification::CFlash>,NCreatureHitNotification::CFlash>	8	6a00e889fcffffc3
007beff0	_Cons_val<std::allocator<std::pair<EHeroMorphType,CParticleMorphs::CEntry>_>,std::pair<EHeroMorphType,CParticleMorphs::CEntry>,std::pair<enum_EHeroMorphType,class_CParticleMorphs::CEntry>_const&>	8	83c130e9582b2400
0073a680	GetDisplayEngine	9	a11c8a3b018b4024c3
0073a6e0	CountReferences	9	8b410c8b088b4108c3
0075c160	CheckTermination	9	8a413a84c00f95c0c3
0075c170	CheckTermination	9	8a413b84c00f95c0c3
00787bfe	AddToInterface	9	c6415800e9eaffffff
007899d0	Init	9	b001884114884115c3
0079f960	AddToInterface	9	c6415a01e9a7feffff
0070b490	GetAnimIndex	10	8b410c8b48040fbf01c3
00733230	EnableNavigator	10	8a442404884162c20400
00749800	AddExclusiveObserver	10	8b442404894144c20400
00765d80	GetConstantCount	10	8b41182b4114c1f802c3
00772110	GetConstantCount	10	8b411c2b4118c1f803c3
0077b070	AddExclusiveObserver	10	8b44240489410cc20400
00789a60	GetCurrentSpeechDuration	10	db4118da3550553701c3
0078bed0	CountReferences	10	8b41688b8048010000c3
0078bee0	CountReferences	10	8b41688b804c010000c3
0078bef0	CanBeHitByMeleeStrike	10	8b41688a8080010000c3
0079c740	GetAirResistance	10	8b4120d9802c010000c3
007bed30	EnableNavigator	10	8a442404884166c20400
007bed40	EnableNavigator	10	8a442404884167c20400
007bed50	EnableNavigator	10	8a442404884168c20400
007bee10	GetAirResistance	10	8b4138d94054d84944c3
007befa0	CanBeHitByMeleeStrike	10	8b41388a8081000000c3
007c3ea0	AddExclusiveObserver	10	8b442404894118c20400
007c5440	AddExclusiveObserver	10	8b44240489413cc20400
00700770	_Cons_val<std::allocator<std::pair<EHeroMorphType,CParticleMorphs::CEntry>_>,std::pair<EHeroMorphType,CParticleMorphs::CEntry>,std::pair<enum_EHeroMorphType,class_CParticleMorphs::CEntry>_const&>	11	81c114070000e915143000
007044b0	DeleteData	11	85c974068b016a01ff10c3
007180c0	DeleteData	11	85c974068b016a01ff10c3
00763a20	DeleteData	11	85c974068b016a01ff10c3
00780400	IsOnFire	11	8b512433c085d20f9ec0c3
0079dcb0	HasPhysicsMesh	11	8b511c33c085d20f95c0c3
007aed20	IncrementBossPhase	11	8a412184c07403ff4118c3
007aed30	IncrementBossPhase	11	8a412084c07403ff4114c3
0070c0d0	GetMeshBank	12	a1a0863b018b48248b413cc3
0074b770	InitialiseCreatureGenerator	12	8a44240483ec0c5333db3ac3
00787c0c	ManualReset	12	807958007405e9daffffffc3
007a7d10	PrepareForLoad	12	8b41046a0050e8d5feffffc3
007445d0	GetAirResistance	13	8b4134d94028d80d008e2301c3
00746810	Init	13	32c0c6410c0188410d88410ec3
00784b20	DetachTarget	13	8b412c85c07405e984fbffffc3
007cbf50	GetDamageMultiplier	13	8b410c8b491c8b5074d9048ac3
00705170	GetCurrentSelectedEntryData	14	8b411085c074048b4004c333c0c3
00705180	GetCurrentSelectedEntryData	14	8b411085c074048b4004c333c0c3
00747b00	IsAvailableForAttack	14	6a00e889fdffff40f7d81bc040c3
00751a70	EditWorldUpdate	14	8b4904e888d7100084c00f95c0c3
007a5420	_Dest_val<std::allocator<NCreatureHitNotification::CFlash>,NCreatureHitNotification::CFlash>	14	8b49046896000000e81344d2ffc3
007c3e90	_Dest_val<std::allocator<NCreatureHitNotification::CFlash>,NCreatureHitNotification::CFlash>	14	8b49046899000000e8a359d0ffc3
007c66e0	SetAICast	14	8b442404c6413a0189414cc20400
007cc9b0	_Dest_val<std::allocator<NCreatureHitNotification::CFlash>,NCreatureHitNotification::CFlash>	14	8b49046887000000e883cecfffc3
006fecf0	?LogReaction@CReactionFrequencyTraits_LinearTime@@UAEXABVCThingAICreature@@_N@Z	15	568bf1e878ebd9ff89460c5ec20800
