address	name	length	bytes
00454f11	CThingSwitchDef::GetSizeofClass	4	6a7458c3
00455584	CInventoryCategoryDef::GetSizeofClass	4	6a5858c3
004556ca	CMessageEventDef::GetSizeofClass	4	6a5058c3
00455c60	CEnvironmentThemeDaySetDef::GetSizeofClass	4	6a6c58c3
00455ca7	CEngineLocalDetailGeneratorDef::GetSizeofClass	4	6a4858c3
00455e8c	CSimVoicesDef::GetSizeofClass	4	6a5458c3
00455ec6	CSoundThemeDef::GetSizeofClass	4	6a6458c3
00455ff0	CCreatureGenerationFamilyDef::GetSizeofClass	4	6a5c58c3
004564b1	CEntitySoundDef::GetSizeofClass	4	6a5458c3
00456511	CFactionDef::GetSizeofClass	4	6a5458c3
004567bb	CCameraManagerDef::GetSizeofClass	4	6a7458c3
00456814	CCameraManagerSetDef::GetSizeofClass	4	6a4c58c3
0045687f	CHeroPostcardGeneratorDef::GetSizeofClass	4	6a5c58c3
00456cfb	COpinionReactionMaskDef::GetSizeofClass	4	6a4858c3
00456d3f	COpinionDeedMaskDef::GetSizeofClass	4	6a4858c3
00456f23	CVillagerInteractionsDef::GetSizeofClass	4	6a4858c3
00456fb8	COpinionPersonalityDef::GetSizeofClass	4	6a5458c3
00454b88	CThingBuildingDef::GetSizeofClass	6	b8a4000000c3
00454dc5	CThingHolySiteDef::GetSizeofClass	6	b880000000c3
00454e1b	CThingMarkerDef::GetSizeofClass	6	b888000000c3
00454f59	CThingVillageDef::GetSizeofClass	6	b880000000c3
00454fbd	CThingPhysicalSwitchDef::GetSizeofClass	6	b894000000c3
004554a4	CInventoryDef::GetSizeofClass	6	b8340a0000c3
00455893	CSkyDef::GetSizeofClass	6	b880000000c3
004558d9	CEnvironmentDef::GetSizeofClass	6	b834010000c3
00455d22	CMaterialDef::GetSizeofClass	6	b898000000c3
00455ddd	CCombatTypeDef::GetSizeofClass	6	b8ac000000c3
00455f14	CThingNoiseDef::GetSizeofClass	6	b8a4000000c3
00456087	CHeroAbilityDef::GetSizeofClass	6	b89c000000c3
0045617c	CHeroStatsDef::GetSizeofClass	6	b838010000c3
