address	name	length	bytes
00a9d330	OnDie	33	568bf1c706e0e029018b461085c0740950e8ce16160083c4048bce5ee96fa20000
00aa4500	C3DAnimFileXAllocationSizeChunk::WriteToFile	33	56578b7c240c8bf16a018bcfe88ff9eeff8b4610508bcfe884f9eeff5f5ec20800
00aa4c00	C3DMeshFileXMappingInfoChunk::WriteToFile	33	56578b7c240c8bf16a018bcfe88ff2eeff8b4610508bcfe8c4f2eeff5f5ec20800
00abfde0	C3DMeshFileMaterialExtChunk::WriteToFile	33	56578b7c240c8bf16a018bcfe8af40edff8b4610508bcfe8a440edff5f5ec20800
00ad11a0	operator()	33	8b5424048b02568b74240c8b0e3bc87f107c088b42043b46047c0633c05ec20800
00ae15d0	_Dest_val<std::allocator<std::pair<long,CMusicManager::CRegisteredMusicEntry>_>,std::pair<long,CMusicManager::CRegisteredMusicEntry>_>	33	568bf18b4c24088d96fc000000e82efcffff8d9608010000e823fcffff5ec20400
00b23ec0	CEngine::SetScreenColourFilter	33	a1406e43018a480c84c97512568b742408578d7810b908000000f3a55f5ec20400
00b3b030	GetIndexBufferUsage	33	8b0d1c6e430156be08000000e89f3de8ff3d4c040000b81800000072028bc65ec3
00b3b060	GetIndexBufferUsage	33	8b0d1c6e430156be08000000e86f3de8ff3d4c040000b81800000072028bc65ec3
00b812c0	FindSimulation	33	8b41088b510c2bd08b442404c1fa033bc273098b49088b04c1c2040033c0c20400
00ba1110	RenderMeshPrimitiveBlocks	33	56578bf28bf9e895d4ffff8a44241084c074098bd68bcfe824d6ffff5f5ec20800
00bdf0d0	SaveBinary	33	568bf18b4604508d4e0ce8b1eaffff8b565c8b46588d4e585250e8d16a93ff5ec3
00bebe90	Copy	33	8b442404578bf9508d4f20e860dfacff8b47303bc08b4f2c7507894f305fc20400
00c13d40	_Copy_backward<EWeaponClass*,EWeaponClass*>	33	2bd1c1fa028d04950000000050518b4c240c2bc851ff154401440183c40cc20400
00c13d70	_Copy_backward<EWeaponClass*,EWeaponClass*>	33	2bd1c1fa028d04950000000050518b4c240c2bc851ff154401440183c40cc20400
00c17820	Copy	33	83ec08568bf1528d4c2408e860a101008d442404508bcee8447601005e83c408c3
00c1d850	IsPosNavLineOfSightTo	33	56578bf1e897ffffff8bf88b46048b48048b11ff52088bc88bc733d25ff7f15ec3
00c257b0	OnBeginDrag	33	d942088bc18b4c2404d86108d94204d86104d902d821d918d95804d95808c20400
00c2a6d0	OnCreate	33	568bf18b46688d4e688d54240852ff504485c07408508bcee8d3feffff5ec20400
00c2a890	LoadSea	33	568bf1e868feffff33c08a46048bce50e8fbfeffffc64604008bce5ee99ffeffff
00c5ebd0	ClearTextures	33	568bf18b460483f8ffc706d4902b01740e50ff1530fe4301c74604ffffffff5ec3
