address	name	length	bytes
00401650	CAFile::IsIOFinished	3	b001c3
00407030	operator()	3	32c0c3
0040e160	AddChildPrimitive	3	33c0c3
00401670	CDiskFileWin32::GetLength	4	8b410cc3
00401680	CDiskFileWin32::IsOpen	4	8a4114c3
00412050	CMemoryFile::GetPosition	4	8b4108c3
00412060	CMemoryFile::GetLength	4	8b410cc3
00401660	CAFile::GetAlignment	6	b801000000c3
00404a80	AddChildPrimitive	6	b8d87c3b01c3
004067b0	AddChildPrimitive	6	b832000000c3
00406880	GetAnimFilter	7	8d8180000000c3
00403a00	GetLength	11	8b0185c07501c38b4004c3
004067f0	CUserProfileManager::OnPreDeviceReset	11	c7813401000000000000c3
0040f220	operator[]	12	8b018b4c24048d0488c20400
00404ba0	GetGameEventPackageSet	15	8a410884c07405e914e38a00b001c3
00401490	PeekWaterHasType	16	5251e8b5d47f0083c408f7d81bc040c3
00407360	GetCategoryWithIndex	16	8b81c00000008b4c24048d0488c20400
004075b0	CaptureBackBufferForUIBackgroundIfNonExistant	16	8b813801000085c07505e901f7ffffc3
00406800	CUserProfileManager::OnPostDeviceReset	17	b001c3ccccccccccccccccccccccccccc3
004012bc	_atexit	18	ff742404e8d1fffffff7d81bc0f7d85948c3
00408340	SetSoundAsMuted	20	8a4424043841317408884131e81ff0ffffc20400
0040dce0	IS_THING_ALIVE<CThingBuilding*>	21	8b0185c0740cf68091000000017503b001c332c0c3
00401690	?GetPathname@CDiskFileWin32@@UBE?AVCWideString@@XZ	22	568b74240883c118518bcee880a059008bc65ec20400
00412070	?GetPathname@CMemoryFile@@UBE?AVCWideString@@XZ	22	568b74240883c120518bcee8a09658008bc65ec20400
00404b80	FinaliseString	23	8a410884c0740d8b5424088b4c2404e8ccdc8a00c20800
004088e0	GetAssignedInputsPassive	23	8b41548b51583bc2568d71547505e8fdfcffff8bc65ec3
0040bc80	Apply	25	568bf1e8e8b6ffff8a463384c074088bce5ee959ebffff5ec3
00412880	_Umove<EWeaponClass*>	25	518b5424088d4424035052c644240b00e83bfaffff59c20400
00403e20	_Dest_val<std::allocator<CIVCountedPointer<N3DPrimitive::CTriangleList>_>,CIVCountedPointer<N3DPrimitive::CTriangleList>_>	27	568bf18b0e85c97410ff490475058b01ff5004c706000000005ec3
0040d8b0	_Dest_val<std::allocator<CIVCountedPointer<N3DPrimitive::CTriangleList>_>,CIVCountedPointer<N3DPrimitive::CTriangleList>_>	27	568bf18b0e85c97410ff490475058b01ff5004c706000000005ec3
0040f270	_Dest_val<std::allocator<CIVCountedPointer<N3DPrimitive::CTriangleList>_>,CIVCountedPointer<N3DPrimitive::CTriangleList>_>	27	568bf18b0e85c97410ff490475058b01ff5004c706000000005ec3
0040fbd0	_Dest_val<std::allocator<CIVCountedPointer<N3DPrimitive::CTriangleList>_>,CIVCountedPointer<N3DPrimitive::CTriangleList>_>	27	568bf18b0e85c97410ff490475058b01ff5004c706000000005ec3
00401630	~CAIStateGroup_CreatureUseCoverBase	30	568bf1c7066cd02201e8e29259008d4e18e8ca9e59008bce5ee9b28c5900
004107c0	GetCellBoundingBox	30	518b54240c8d442403508b44240c5250c644240f00e8e63dffff59c20800
0040ea50	fill<ENavigatorType*,ENavigatorType>	31	3bca74188b442404568da424000000008b30893183c1043bca75f55ec20400
004107e0	Transfer<long>	32	518b54240c8d0424508b44240c5250c744240c00000000e824feffff59c20800
00410800	Transfer<long>	32	518b54240c8d0424508b44240c5250c744240c00000000e8d4feffff59c20800
004110b0	Transfer<long>	32	518b54240c8d0424508b44240c5250c744240c00000000e814fbffff59c20800
004047a0	_Dest_val<std::allocator<CMacro>,CMacro>	35	568bf18d4e14e805ffffff8d4e10e82da359008d4e0ce825a359008bce5ee91d5b5900
0040f290	_Dest_val<std::allocator<CIVCountedPointer<N3DPrimitive::CTriangleList>_>,CIVCountedPointer<N3DPrimitive::CTriangleList>_>	35	568bf18b0e85c97410ff490475058b01ff5004c706000000005ec3cccccccccc8b01c3
004044d0	_Dest_val<std::allocator<CIVCountedPointer<N3DPrimitive::CTriangleList>_>,CIVCountedPointer<N3DPrimitive::CTriangleList>_>	37	568bf18b0e85c97410ff490475058b01ff5004c706000000005ec3cccccccccce94bf9ffff
00404b50	FinaliseString	37	8a410884c0741b8a44240484c0740b8a515084d2740232c084c00f95c1e8eee08a00c20400
0040bc50	GetEditorAnimation	37	8b4424088b542404568bf18b8ec0000000508d0c91e866fb58008bcee8cfeaffff5ec20800
004067c0	IsEnoughSpaceForProfile	39	51538d4c2404e8f53c01008bd0b900c05300e8d93259008d4c24048ad8e82e4d59008ac35b59c3
0040e9a0	_Fill<CHeroMarriageInfo*,CHeroMarriageInfo>	40	8bc13bc2741f538b5c240856578d49008bf883c01c3bc2b9070000008bf3f3a575ee5f5e5bc20400
00411570	Compare	40	538a0184c07505803a00740c8a1a3ac37c0a7f0d4142ebe933c05bc383c8ff5bc3b8010000005bc3
00405d30	CMemoryFile::IsOpen	41	8a411cc3cccccccccccccccccccccccc8bc133c9890889480489480889480c894810894814894818c3
0040f5b0	_Fill_n<unsigned_long*,unsigned_int,unsigned_long>	42	85d2568bf1761d538b5c240c578bfa9085f67408538bcee854c1580083c6044f75ee5f5b8bc65ec20400
00407330	IsDivineWrathStrike	43	568bb1900000008b898c0000008d442408508d54240c528bd6e8226e000033c93bc60f95c18ac15ec20400
0040f470	FreeBuffer	46	568bf18b462085c074228b461c8b4e0c83c00450518bcee8a4ecffff8b762085f6740956e87bf57e0083c4045ec3
00412020	OnDie	46	568bf1c706fce02201e862735d008d4e20e8da9458008b461085c0740950e8d1c97e0083c4048bce5ee9b2825800
00401780	GFClearBadExitFlag	47	83ec086a006828ca3b018d4c2408e87db759006a00682cca3b018d4c2408e85db959008d0c24e8c5b7590083c408c3
0040ded0	_Copy_impl<CActionInputControl*,CActionInputControl*>	47	8b442404538bd93bda742056578d490085c0740bb9070000008bf38bf8f3a583c31c83c01c3bda75e75f5e5bc20800
0040af90	SetCameraResetting	49	568bf18a460c84c08a44240874068886cd0000008bce88460de8c2c3ffff8a44240c84c074078bcee883f7ffff5ec20800
0040afd0	SetCameraResetting	49	568bf18a460c84c08a44240874068886ce0000008bce88460ee882c3ffff8a44240c84c074078bcee843f7ffff5ec20800
0040b010	SetCameraResetting	49	568bf18a460c84c08a44240874068886cf0000008bce88460fe842c3ffff8a44240c84c074078bcee803f7ffff5ec20800
