address	name	length	bytes
008cd460	CCreatureAction_CastSkillMultiArrow::PerformAction	1	c3
008ceb90	CCreatureAction_CastTimeSpell::PerformAction	1	c3
008ceba0	CCreatureAction_BuildUpTimeSpell::PerformAction	1	c3
008cebb0	CCreatureAction_ReleaseTimeSpell::PerformAction	1	c3
008cebe0	CCreatureAction_CastAssassinRush::PerformAction	1	c3
008cebf0	CCreatureAction_CastBattleCharge::PerformAction	1	c3
008cec00	CCreatureAction_BuildUpBattleCharge::PerformAction	1	c3
008cec30	CCreatureAction_BattleChargeImpact::PerformAction	1	c3
008cec70	CCreatureAction_BattleChargeMiss::PerformAction	1	c3
008ceca0	CCreatureAction_BattleChargeTurnLeft::PerformAction	1	c3
008cecb0	CCreatureAction_BattleChargeTurnRight::PerformAction	1	c3
008e6de0	CCreatureAction_CastStrengthBerserk::PerformAction	1	c3
008e6df0	CCreatureAction_ReleaseStrengthBerserk::PerformAction	1	c3
008edb40	CCreatureAction_Die::PerformAction	1	c3
008fd26f	CAIStateGroupBase::OnActivate	1	c3
008fd280	CAIStateGroupBase::Cleanup	1	c3
008fd281	CAIStateGroupBase::OnReplace	1	c3
008fe0ee	CAIStateGroup_EnemyCreatureBase::Init	1	c3
008fe0f2	CAIStateGroup_EnemyCreatureBase::OnActivateLeaf	1	c3
008fe0f3	CAIStateGroup_EnemyCreatureBase::CleanupLeaf	1	c3
008c9570	CCreatureAction_BanditKingStuck::IsOverrideableByActionOfSamePriority	3	b001c3
008c9600	CCreatureAction_BanditKingUnstuck::GetAnimationTransitionInTime	3	33c0c3
008c9d40	CCreatureAction_HobbeLungeAttack::IsKnockdownStrike	3	b001c3
008c9d50	CCreatureAction_HobbeLungeAttack::IsBlockable	3	b001c3
008c9d60	CCreatureAction_HobbeLungeAttack::IsToFaceTargetAtStart	3	b001c3
008ca8d0	CCreatureAction_NymphSummonInto::IsToFaceTargetAtStart	3	b001c3
008ca8e0	CCreatureAction_NymphShot::IsToFaceTarget	3	b001c3
008ca900	CCreatureAction_NymphShot::IsStrikeAction	3	b001c3
