address	name	length	bytes
006b7570	OnDie	33	568bf1c70658d525018b460485c0740950e88e74540083c4048bce5ee96f2d2e00
006dd690	_Dest_val<std::allocator<std::pair<CCharString,CSymbolMap::CSymbolInfo>_>,std::pair<CCharString,CSymbolMap::CSymbolInfo>_>	33	568bf18d8eb5000000e8724532008d8ea8000000e8674532008bce5ee93f68fbff
006e1b10	EditSetThingForEditorSetThing	33	d981dc0000008b442404d981d80000008b89d4000000d958048908d95808c20400
006e26c0	`vector_deleting_destructor'	33	568bf18d4e28e835fefffff644240801740956e8e4c2510083c4048bc65ec20400
006e28a0	IsTalking	33	568bf18b0da0863b01e87739d3ff8b4e108b56142bc133c93bc20f9cc18ac15ec3
006e5360	_Destroy_range<std::allocator<CSpeechFrame>_>	33	56578bfa8bf13bf774148d9b000000008bcee869972b0083c60c3bf775f25f5ec3
00722930	`vector_deleting_destructor'	33	568bf18d4e0ce8d5f22d00f644240801740956e874c04d0083c4048bc65ec20400
0072d330	`vector_deleting_destructor'	33	568bf18d4e04e8d5482d00f644240801740956e874164d0083c4048bc65ec20400
0072e560	HandleMessage	33	568b7424088b06578bf98bceff500483f8057508568bcfe844ffffff5f5ec20400
00749a70	~CThingNoiseDef	33	568bf18d4e48e895812b008d4e0cc701a00b2301e8c72a2b008bce5ee99fcdf3ff
0075f0b0	`vector_deleting_destructor'	33	568bf18d4e30e825fa2300f644240801740956e8f4f8490083c4048bc65ec20400
0076e4a0	HasWeaponTrailPoints	33	8b41048b502c33c0f7c2000080007408837910010f94c0c38b510c85d20f9fc0c3
00789b00	ResetProjectileTargetingZoomParameter	33	8b411085c074128a903601000084d27408c7414000000000c3c741400000803fc3
0078e370	`vector_deleting_destructor'	33	568bf18d4e0ce895382700f644240801740956e83406470083c4048bc65ec20400
007939a0	`vector_deleting_destructor'	33	568bf18d4e0ce865e22600f644240801740956e804b0460083c4048bc65ec20400
007aede0	IsOnFinalPhase	33	8b410c85c074178b502c568b70288b41182bd6c1fa023bc25e730332c0c3b001c3
007ca800	IsDivineWrathStrike	33	568b71148b49108d442408508d54240c528bd6e8f823efff3bc60f95c05ec20400
007ce390	FinalCleanup	33	568bf18b4604578b786485ff7410568bcfe83a17cfff568bcfe8121ccfff5f5ec3
007ce3c0	FinalCleanup	33	568bf18b4604578b786485ff7410568bcfe80a17cfff568bcfe8e21bcfff5f5ec3
007ce3f0	FinalCleanup	33	568bf18b4604578b786485ff7410568bcfe8da16cfff568bcfe8b21bcfff5f5ec3
007d7950	OnDie	33	568bf18b462985c0740950e8b470420083c404c706a00b23018bce5ee9df4b2200
006a7960	operator()	34	8b442404568bf10fbf888e000000518b0ee81a48e5ff2b4604f7d81bc0405ec20400
006a99d0	GetMaxTurnSpeed	34	568bf1e898551b0084c0740b8b86ec010000d9406c5ec38b8eec010000d941685ec3
006d4d40	RemoveAllFollowers	34	568bf18d4e0ce80533deff8d4e10e8edbfe3ff8b0d90873b016a00e8602bd6ff5ec3
006dfb60	CCreatureAction_ShowTrophy::Clone	34	5668c00000008bf1e8adee510083c40485c0740a568bc8e8140000005ec333c05ec3
006dfc20	CCreatureAction_UnsheatheToShowToSheatheTrophy::Clone	34	5668c40000008bf1e8eded510083c40485c0740a568bc8e8140000005ec333c05ec3
006e2200	_Destroy_range<std::allocator<CSpeechFrame>_>	34	56578bfa8bf13bf774158d9b000000008d4e04e8c8802b0083c6103bf775f15f5ec3
006f2b00	_Destroy_range<std::allocator<CSpeechFrame>_>	34	56578bfa8bf13bf774158d9b000000008d4e14e8f8f0300083c61c3bf775f15f5ec3
006f8530	CCreatureAction_WaspQueenDeath::Clone	34	56681c0100008bf1e8dd64500083c40485c0740a568bc8e8140000005ec333c05ec3
006f8860	CCreatureAction_HobbeSpellcasterAim::Clone	34	56681c0100008bf1e8ad61500083c40485c0740a568bc8e8140000005ec333c05ec3
006f8910	CCreatureAction_NymphGetHit::Clone	34	5668540100008bf1e8fd60500083c40485c0740a568bc8e8140000005ec333c05ec3
006f89c0	CCreatureAction_SummonerFlameSlice::Clone	34	56681c0100008bf1e84d60500083c40485c0740a568bc8e8140000005ec333c05ec3
0070e650	GetInterpolatedMeshAnim	34	568bf1e8c8feffff8b44240c508d4e70518b4c241083c66856e842dd32005ec20800
00719d20	CCreatureAction_AimMissileWeapon::Clone	34	5668b00000008bf1e8ed4c4e0083c40485c0740a568bc8e8140000005ec333c05ec3
00719da0	CCreatureAction_ReloadMissileWeapon::Clone	34	5668b00000008bf1e86d4c4e0083c40485c0740a568bc8e8140000005ec333c05ec3
00722e80	_Destroy_range<std::allocator<CSpeechFrame>_>	34	56578bfa8bf13bf774158d9b000000008d4e0ce878ed2d0083c6143bf775f15f5ec3
0072d360	GetItemDescription	34	568bf18d4c2408e8e4472d00508d4e2ce81b482d008d4c2408e892482d005ec20800
0073e9a0	CAnimFilterOfGroup::Clone	34	566a0c8bf1e870004c0083c40485c0740d83c604568bc8e834ffffff5ec333c05ec3
00787120	_Destroy_range<std::allocator<CSpeechFrame>_>	34	56578bfa8bf13bf774158d9b000000008d4e04e8a879210083c60c3bf775f15f5ec3
0078bd30	CCreatureAction_HeroLoadRangedWeapon::Clone	34	5668b80000008bf1e8dd2c470083c40485c0740a568bc8e8140000005ec333c05ec3
00798d50	GetItemDescription	34	568bf18d4c2408e8f48d2600508d4e0ce82b8e26008d4c2408e8a28e26005ec20800
006c4400	GetActionName	35	568b7424086aff68e48f23018bcee8dda72d008bc65ec20400ccccccccccccccb001c3
006cd540	GetActionName	35	568b7424086aff68109f23018bcee89d162d008bc65ec20400ccccccccccccccb001c3
006d33a0	_Dest_val<std::allocator<CIVCountedPointer<N3DPrimitive::CTriangleList>_>,CIVCountedPointer<N3DPrimitive::CTriangleList>_>	35	568bf18b0e85c97410ff490475058b01ff5004c706000000005ec3cccccccccc8b01c3
006d4550	GetActionName	35	568b7424086aff6800a723018bcee88da62c008bc65ec20400ccccccccccccccb001c3
006d58c0	GetActionName	35	568b7424086aff68fcca23018bcee81d932c008bc65ec20400ccccccccccccccb001c3
006d6340	ApplyPenaltyForDeath	35	568b71148bc6992bc28b5110d1f82bf02bd08971148951105ec3cccccccccccc32c0c3
006dfa20	GetActionName	35	568b7424086aff680cac23018bcee8bdf12b008bc65ec20400ccccccccccccccb001c3
006e40e0	GetActionName	35	568b7424086aff68d4a323018bcee8fdaa2b008bc65ec20400ccccccccccccccb001c3
006ee280	_Dest_val<std::allocator<CIVCountedPointer<N3DPrimitive::CTriangleList>_>,CIVCountedPointer<N3DPrimitive::CTriangleList>_>	35	568bf18b0e85c97410ff490475058b01ff5004c706000000005ec3cccccccccc8b01c3
006f1770	~C3DAnimationBlendState	35	568bf18b4e2885c97411ff490475058b01ff5004c74628000000008bce5ee9cdf21b00
006fed00	?TransferBinaryOut@CReactionFrequencyTraits_LinearTime@@UBEXAAVCDataOutputStream@@@Z	35	568bf18b4604578b7c240c508bcfe8cd5129008b4e08518bcfe8c25129005f5ec20400
00702a00	GetActionName	35	568b7424086aff68f0a323018bcee8ddc129008bc65ec20400ccccccccccccccb001c3
0070b680	`vector_deleting_destructor'	35	568bf1e8a8b1f7fff644240801740956e827334f0083c4048bc65ec20400cccc8b01c3
0071b2d0	OnSetInLimbo	35	8b4424048b510c50518bc48910518b490c8b118bc48d4c24108910e810040000c20400
007299d0	GetActionName	35	568b7424086aff68cc9f23018bcee80d5227008bc65ec20400ccccccccccccccb001c3
0072e600	_Dest_val<std::allocator<CIVCountedPointer<N3DPrimitive::CTriangleList>_>,CIVCountedPointer<N3DPrimitive::CTriangleList>_>	35	568bf18b0e85c97410ff490475058b01ff5004c706000000005ec3cccccccccc8b01c3
007319d0	GetActionName	35	568b7424086aff6894a723018bcee80dd226008bc65ec20400cccccccccccccc8b01c3
00732ba0	GetActionName	35	568b7424086aff68f0a823018bcee83dc026008bc65ec20400ccccccccccccccb001c3
007331e0	GetCanItemBeQuickAssigned	35	8a4163c3cccccccccccccccccccccccc8b49248b01ffa00c010000ccccccccccc20400
