address	name	length	bytes
009718e0	CAIStateGroup_JackOfBladesBase::OnReplace	1	c3
00977760	CAIStateGroup_Guildmaster::OnReplace	1	c3
00994470	CFileDataOutputStream::Close	1	c3
009945c0	CMemoryDataOutputStream::Close	1	c3
0099a340	CInitBaseClass::Validate	1	c3
0099a400	CBaseObject::Validate	1	c3
009cbc00	CBankFile::NotifyBankOpened	1	c3
009e41b0	CJoystick::Update	1	c3
009e4940	CJoystick::Clear	1	c3
009fbf10	CResource::ResetDebugMemoryInUse	1	c3
00a19be0	CANavQuadTreeNode::CalculateChildrenNeighbours	1	c3
00a19bf0	CANavQuadTreeNode::RemoveNeighbours	1	c3
00a3be10	C3DAnimationState::Validate	1	c3
00a3be20	C3DAnimationStateAlpha::Validate	1	c3
00976f00	CCreatureAction_JackFlash::IsToEvadeAllHits	3	b001c3
00977190	CCreatureAction_JackScream::IsToEvadeAllHits	3	b001c3
009772f0	CCreatureAction_JackFloatUp::IsToEvadeAllHits	3	b001c3
00979900	CAIStateGroup_CreatureTakeCover::InitStateGroup	3	c20800
0097c7e0	CCreatureAction_ScorpionUnblockableLeftTurnAttack::IsBlockable	3	32c0c3
0097c7f0	CCreatureAction_ScorpionUnblockableLeftTurnAttack::IsKnockdownStrike	3	b001c3
0097c800	CCreatureAction_ScorpionUnblockableLeftTurnAttack::IsToFaceMovementDirection	3	32c0c3
0097c8b0	CCreatureAction_ScorpionUnblockableRightTurnAttack::IsBlockable	3	32c0c3
0097c8c0	CCreatureAction_ScorpionUnblockableRightTurnAttack::IsKnockdownStrike	3	b001c3
0097c8d0	CCreatureAction_ScorpionUnblockableRightTurnAttack::IsToFaceMovementDirection	3	32c0c3
0097caf0	CAIStateGroup_CreatureFindCover::InitStateGroup	3	c20800
0097cb00	CAIStateGroup_CreatureFindCover::IsRunnableLeaf	3	32c0c3
0097d0b0	CCreatureAction_VillagerAttack::IsToFaceTarget	3	b001c3
0097d0c0	CCreatureAction_VillagerAttackKnockdown::IsToFaceTarget	3	b001c3
0097d0d0	CCreatureAction_VillagerAttackKnockdown::IsKnockdownStrike	3	b001c3
0097d0f0	CCreatureAction_VillagerAdvance::IsToFaceTarget	3	b001c3
0097d100	CCreatureAction_VillagerBackOff::IsToFaceTarget	3	b001c3
00993b90	CDataInputStream::InternalReadNextSourceChunk	3	c20800
00993bb0	CDataInputStream::InternalReadUnbuffered	3	c20800
009cba70	CBankFile::AdjustUpdateEntries	3	33c0c3
009cbbf0	CBankFile::NotifyBankSize	3	c20800
009cbc10	CBankFile::NotifyEntryUpdated	3	c20c00
009cbc20	CBankFile::NotifyEntryAdded	3	c20c00
009cbc30	CBankFile::NotifyEntryRemoved	3	c20400
009e4930	CJoystick::UpdateInsertionsAndRemovals	3	c20800
009f9d50	operator()	3	32c0c3
00a09d80	CMeshBankManager::OnPostDeviceReset	3	b001c3
00a18f20	CNavigatorFlyer::CalculateRouteFromTo	3	c20c00
00a19ab0	CClass::Save	3	c20400
00a19ac0	CNavigatorBase::CreateLineList	3	c20400
00a19b10	CNavigatorFlyer::UpdateLastPosition	3	c20400
00a19b50	CANavQuadTreeNode::GetNeighbours	3	33c0c3
00a19b60	CANavQuadTreeNode::GetNeighbours	3	33c0c3
00a19b80	CANavQuadTreeNode::GetRegion	3	33c0c3
00a19b90	CANavQuadTreeNode::GetPreferabilityCost	3	0cffc3
00a19ba0	CANavQuadTreeNode::IsSwitchable	3	32c0c3
00a19bc0	CANavQuadTreeNode::SetUpNeighboursWithLeaf	3	c20800
00a19bd0	CANavQuadTreeNode::SetUpNeighbours	3	c20800
00a19ce0	CSB::CreateLineList	3	c20400
00a211c0	CSBIAgents::Display	3	c20400
00a23c60	operator()	3	b001c3
00a39be0	CWADFile::Write	3	c20c00
00a39c30	CWADFile::IsIOFinished	3	b001c3
00a39dd0	CWADFile::SetLength	3	c20400
00a3a2c0	CWADBankStateBlock::GetDefault	3	c20400
00a3a2d0	CWADBankStateBlock::CreateCRC	3	33c0c3
00a3a7d0	AddChildPrimitive	3	33c0c3
00994510	CBufferedFileDataOutputStream::GetPosition	4	8b4120c3
009945b0	?GetPosition@CMemoryDataOutputStream@@UBEKXZ	4	8b4114c3
0099a330	GetCanItemBeQuickAssigned	4	8a4104c3
009a4fb0	GetCanItemBeQuickAssigned	4	8a410ac3
009b9870	GetAnimFilter	4	8d4108c3
009b9880	GetAnimFilter	4	8d4108c3
009b9890	DrawGetEnvironment	4	8b4104c3
009b98a0	DrawGetSeaLevel	4	d94104c3
009f16e0	DrawGetEnvironment	4	8b4104c3
009fbef0	CResource::GetUnloadableMemory	4	8b4114c3
009fbf00	CResource::GetDebugMemoryInUse	4	8b4114c3
00a03b40	DrawGetEnvironment	4	8b4128c3
00a03b50	DrawGetEnvironment	4	8b4120c3
00a03b60	DrawGetEnvironment	4	8b4124c3
00a03b80	GetChar	4	668b01c3
00a03ba0	DrawGetSeaLevel	4	d9410cc3
00a0be80	DrawGetEnvironment	4	8b4128c3
00a0be90	DrawGetSeaLevel	4	d9412cc3
00a0bea0	DrawGetSeaLevel	4	d94130c3
00a39c10	CWADFile::GetPosition	4	8b410cc3
00993ba0	CDataInputStream::NeedsBufferedRead	5	32c0c20400
009a0b20	CFontBank::Preload	5	b001c20800
009cbc40	CBankFile::IsDiskFile	5	b001c20800
009ce360	CBankFile::Close	5	e9ebf4ffff
009d50f0	CMovableResource::CanRelocateData	5	b001c20400
009e41a0	CJoystick::SetExclusiveMode	5	b001c20400
009ea530	operator()	5	32c0c20400
009ea540	operator()	5	32c0c20400
009ff580	?NotifyBankOpened@CGraphicDataBank@@MAEXXZ	5	e9bbfeffff
00a03a40	CHandleBasedMemoryPool::CanMoveResource	5	b001c20800
00a03b90	GetCanItemBeQuickAssigned	5	0fb64108c3
00a0d400	CAInputProcess::IsInputEventToBeSentToThisInputProcess	5	b001c20400
00a155c0	remove_if<CIsNavigator>	5	e9eb180000
00a17590	?AddNewClassType@CNavigatorManager@@UAEXABVCClassTypeInit@@@Z	5	e9fbf90100
00a18ef0	CNavigatorFlyer::GetNearestNavigablePosTo	5	32c0c20c00
00a18f10	CNavigatorFlyer::IsNewDestinationGoingToCauseRestart	5	b001c20800
00a19ad0	CNavigatorBase::Interrupt	5	c6411901c3
00a19b70	CANavQuadTreeNode::IsNeighbourOf	5	32c0c20400
00a19bb0	CANavQuadTreeNode::IsSwitchableOn	5	32c0c20800
00a36f70	operator()	5	b001c20400
00a39dc0	CWADFile::Open	5	e9fbfeffff
00997b30	AddChildPrimitive	6	b800080000c3
009a4ec0	AddChildPrimitive	6	b818a63c01c3
009fd0b0	CGraphicDataBank::GetDataFormatVersion	6	b87a000000c3
00a23ac0	CMeshDataBank::GetDataFormatVersion	6	b8cd000000c3
0097d0e0	CCreatureAction_VillagerAttackKnockdown::IsBlockable	7	8a8114010000c3
00994b40	GetFramesRemaining	7	8b410c2b4108c3
009a0ef0	SetLeftAlignText	7	880d7c5a3c01c3
009a4fc0	GetCanItemBeQuickAssigned	7	8a81dd000000c3
009a4fd0	GetCanItemBeQuickAssigned	7	8a81de000000c3
009a4fe0	GetCanItemBeQuickAssigned	7	8a81df000000c3
009a4ff0	GetCanItemBeQuickAssigned	7	8a81e0000000c3
009a5000	GetCanItemBeQuickAssigned	7	8a81e1000000c3
009c32b0	GetCanItemBeQuickAssigned	7	8a8180000000c3
009cbb80	DrawGetEnvironment	7	8b8198000000c3
009d5620	DoSizeof	7	8b412483c048c3
00a0aa60	GetCanItemBeQuickAssigned	7	8a81543a0000c3
00a0d3b0	DrawGetEnvironment	7	8b81ac000000c3
