address	name	length	bytes
00b23e70	CEngine::ReloadLocalDetailDefs	1	c3
00b28c90	CEngineComponent::PausedWorldFrameUpdate	1	c3
00b28cc0	CEngineComponent::OnReleaseDefaultPoolResources	1	c3
00b2ad60	CEngineSurfaceCompositionManager::OnReleaseDefaultPoolResources	1	c3
00b38840	CEnginePrimitiveManager::RenderNonsortedPrimitives	1	c3
00b3a9b0	CEngineInternalPrimitiveBase::PostRender	1	c3
00bacd90	CEnginePrimitiveManager::FrameStart	1	c3
00bacda0	CEnginePrimitiveManager::FrameEnd	1	c3
00be8d50	CLandscapeBackgroundSubNodeBase::UpdateTesselation	1	c3
00be8d70	CLandscapeBackgroundSubNodeBase::OnPostRelocation	1	c3
00b23740	CIEngine::RenderColorFilteredQuad	3	c21800
00b23d80	CEngine::StartStaticMapUpdatePass	3	c21000
00b23da0	CEngine::UpdateStaticMap	3	c21000
00b23dd0	CEngine::AreaChanged	3	c20400
00b23df0	CEngine::SetLandscapeDebugTintColour	3	c20800
00b23e80	CEngine::UpdateDebugOverlay	3	c20c00
00b23e90	CEngine::EnableDebugOverlay	3	c20c00
00b23ef0	CEngine::SetRenderTargetTexture	3	c20400
00b28c20	CEngineComponent::FrameStart	3	c20400
00b28c30	CEngineComponent::FrameEnd	3	c20400
00b28c50	CEngineComponent::Render	3	c20400
00b28c60	CEngineComponent::PreLayerRender	3	c20400
00b28c70	CEngineComponent::PostLayerRender	3	c20400
00b28c80	CEngineComponent::WorldFrameUpdate	3	c20400
00b28cd0	CEngineComponent::OnRestoreDefaultPoolResources	3	b001c3
00b2aa20	CEngine::PreChangeResolution	3	b001c3
00b2f730	CEnginePrimitiveOcclusionManager::FrameEnd	3	c20400
00b38830	CEnginePrimitiveManager::Render2DPrimitive	3	c20c00
00b38850	CEnginePrimitiveManager::AddStaticShadowData	3	c20800
00b38860	CEnginePrimitiveOcclusionGroupManager::RenderSubPrimitive	3	c20800
00b3aa40	CEngineInternalPrimitiveBase::SetAnimation	3	c20400
00b3aa50	CEngineInternalPrimitiveBase::SetPosition	3	c20400
00b3aa60	CEngineInternalPrimitiveBase::SetMeshEffect	3	c20400
00b3aa90	CEngineInternalPrimitiveBase::CollectStats	3	c20c00
00b43390	CStaticMapBankStateBlock::GetDefault	3	c20400
00b433a0	CStaticMapBankStateBlock::CreateCRC	3	33c0c3
00b433b0	CStaticMapBankStateBlock::Set	3	c20400
00b4a450	CEnginePrimitiveManager::RenderSubPrimitive	3	c20800
00b4a460	CEnginePrimitiveManager::RenderBoundingVolume	3	c20400
00b4a5d0	CEnginePrimitiveRenderer2D::FrameStart	3	c20400
00b4a5e0	CEnginePrimitiveRenderer2D::FrameEnd	3	c20400
00b61db0	CEngineSkyRenderer::FrameStart	3	c20400
00b6d500	CEngineWaterRenderer::FrameEnd	3	c20400
00b8fd80	CEngineInternalPrimitiveBase::Update	3	c20800
00b8fda0	CEngineInternalPrimitiveBase::SetChildPrimitive	3	c20c00
00b8fdb0	CEngineInternalPrimitiveBase::SetChildPrimitive	3	c21000
00b8fdc0	CEngineInternalPrimitiveBase::GetChildPrimitiveHandle	3	c20800
00b8fdd0	CEngineInternalPrimitiveBase::ClearChildPrimitive	3	c20400
00b8ffc0	CEnginePersistentPrimitiveBase::NotifyReleased	3	c20400
00b900a0	CEngineSceneEnumeratorResetVisibilityRatio::ProcessPrimitive	3	c20400
00b9c650	CEngineInternalPrimitiveOcclusionBase::GetAsOcclusionPrimitive	3	8bc1c3
00b9d1d0	CEnginePrimitiveManagerStaticMeshesBase::AddStaticShadowData	3	c20800
00baa4d0	CEnginePrimitiveManagerRepeatedZSprites::RenderSubPrimitive	3	c20800
00bbddc0	CEnginePrimitiveManagerParticleSpriteTrailGroup::RenderSubPrimitive	3	c20800
00bc5fb0	CEngineInternalPrimitiveGroup::GetAsOcclusionPrimitive	3	8bc1c3
00bcea50	CEngineInternalPrimitiveAnimatedMeshFromFile::Update	3	c20800
00bd9b70	CEngineLandscapeMemoryManager::RelocateData	3	c21000
00be8d60	CLandscapeBackgroundSubNodeBase::InvalidateEdge	3	c21000
00bf6b40	CLandscapeBackgroundTreeNode::RelocateData	3	c21000
00bf8cc0	CLandscapeBackgroundSubNodeSplitBranch::IsPatch	3	32c0c3
00bf8cd0	CLandscapeBackgroundSubNodeSplitBranch::RelocateData	3	c21000
00baceb0	CEngineInternalPrimitive2DSprite::GetRenderLayerMask	4	8b4130c3
00b23cf0	CEngine::ConvertScreenPosToWorldPos	5	32c0c20800
00b23d90	CEngine::IsStaticMapNeedingUpdate	5	32c0c20c00
00b23de0	CEngine::OnActivate	5	c6410801c3
00b28c40	CEngineComponent::LoadNewScene	5	32c0c20400
00b2aa30	CEngine::PostChangeResolution	5	b001c20c00
00b38820	CEnginePrimitiveManager::PreloadPrimitive	5	32c0c20c00
00b3a9d0	CEngineInternalPrimitiveBase::GetBoundingBoxTransform	5	32c0c20400
00b3a9e0	CEngineInternalPrimitiveBase::GetBoundingBoxWorldSpace	5	32c0c20400
00b3a9f0	CEngineInternalPrimitiveBase::GetBoundingSphereWorldSpace	5	32c0c20400
00b3aa00	CEngineInternalPrimitiveBase::GetBoundingSphereRadiusWorldSpace	5	32c0c20400
00b3aa10	CEngineInternalPrimitiveBase::IsInsideFrustum	5	b001c20800
00b3aa20	CEngineInternalPrimitiveBase::GetObjectTransform	5	32c0c20400
