address	name	length	bytes
0088e210	CGameScriptInterface::DisplayTime	3	c20400
0088fa90	CGameScriptInterface::GetPlayerUsingMeleeDummies	6	a018ae3b01c3
0088fab0	CGameScriptInterface::GetPlayerUsingRangedDummies	6	a019ae3b01c3
0088fad0	CGameScriptInterface::GetPlayerUsingWillDummies	6	a01aae3b01c3
0088faf0	CGameScriptInterface::GetCheapHeadLooking	6	a01bae3b01c3
0088fb10	CGameScriptInterface::GetQuitTavernGame	6	a01cae3b01c3
0088fb30	CGameScriptInterface::GetPrizeTavernTable	6	a0d0333801c3
0088fb50	CGameScriptInterface::GetBettingActive	6	a01dae3b01c3
0088fb70	CGameScriptInterface::GetBettingAccept	6	a01eae3b01c3
0088fbb0	CGameScriptInterface::GetCountBetMoneyDown	6	a024ae3b01c3
0088fbd0	CGameScriptInterface::GetSpotTheAdditionBeaten	6	a025ae3b01c3
0088fc30	CGameScriptInterface::GetBoastingEnabled	6	a0d8333801c3
00893040	CGameScriptInterface::GetActiveGossipCategoriesSize	6	a130ae3b01c3
00893050	CGameScriptInterface::GetIsGossipForPlayerSize	6	a13cae3b01c3
0088fbf0	CGameScriptInterface::GetGlobalTargetingDistanceOffset	7	d90528ae3b01c3
0088fc10	CGameScriptInterface::GetTradingPriceMult	7	d905d4333801c3
006e7290	CGameScriptInterface::EndLetterBox	8	8b490ce938d7d4ff
006e7d40	CGameScriptInterface::ResetCreatureCreationDelayFrames	8	c7414c00000000c3
0088e400	CGameScriptInterface::MiniMapSetAsEnabled	8	8b4904e90806c1ff
0088f420	CGameScriptInterface::IsTeleportingActive	10	8b41048a80d5000000c3
0088f450	CGameScriptInterface::IsHeroSleepingEnabled	10	8b41048a80d9000000c3
0088f900	CGameScriptInterface::GetCountdownTimer	10	8b4104db80a0000000c3
0088f950	CGameScriptInterface::IsSavingEnabled	10	8b41048a80d7000000c3
0088f9e0	CGameScriptInterface::GetGuildSealRecallAngleXY	10	8b4104d98060010000c3
00891320	CGameScriptInterface::EnableDangerMusic	11	8b49048b496ce925cbe2ff
00891510	CGameScriptInterface::RemoveAllAvailableQuestCardsFromGuild	11	8b0dfc893b01e995e8c1ff
00891520	CGameScriptInterface::FailAllActiveQuests	11	8b0dfc893b01e9a515c2ff
00891870	CGameScriptInterface::IsHeroOnQuest	11	8b0dfc893b01e995f8c1ff
00892270	CGameScriptInterface::IsInCutscene	12	a190873b018a80f6000000c3
0088e4c0	CGameScriptInterface::FadeScreenIn	15	8b410cc680d800000000e9a18de5ff
00890170	CGameScriptInterface::IsRadialBlurFadeActive	16	8b41048b48188b91641900008a4278c3
00891c30	CGameScriptInterface::RemoveAllQuestInfoElements	16	a190873b018b88c8010000e9d956dbff
0088e500	CGameScriptInterface::FixMovieSequenceCamera	17	8a44240484c00f94c0a2300c3801c20400
00890150	CGameScriptInterface::RadialBlurFadeOut	17	8b41048b48188b8964190000e97f81e2ff
00890180	CGameScriptInterface::CancelRadialBlurFade	17	8b41048b48188b8964190000e96f81e2ff
008901e0	CGameScriptInterface::DisplacementMonochromeEffectColourFadeOut	17	8b41048b48188b8964190000e99f81e2ff
00892b30	CGameScriptInterface::IsSafeToDisplayGameInfo	17	8b0d90873b016a0083c118e8e7ddbfffc3
004aacc0	CScriptThing::MsgPerformedAnySpecialAbility	18	8b490485c9750332c0c38b01ffa098000000
004aace0	CScriptThing::MsgPerformedAnyAggressiveSpecialAbility	18	8b490485c9750332c0c38b01ffa09c000000
004aad00	CScriptThing::MsgPerformedAnyNonAggressiveSpecialAbility	18	8b490485c9750332c0c38b01ffa0a0000000
004aada0	CScriptThing::MsgOpenedChest	18	8b490485c9750332c0c38b01ffa0b4000000
004aaf80	CScriptThing::MsgIsKicked	18	8b490485c9750332c0c38b01ffa0f0000000
004ab040	CScriptThing::SetAsUsable	18	8b490485c974088b01ffa008010000c20400
00892030	CGameScriptInterface::MiniMapRemoveAllMarkers	18	8b0d90873b01e8a55cbaff8bc8e9be82f9ff
00891c40	CGameScriptInterface::DisplayMoneyBag	19	8a4424048b0d90873b0188819e020000c20400
0088ff10	CGameScriptInterface::ResetToDefaultTheme	21	8b4424048b49048b4918506a01e82e3ae2ffc20400
0088f3e0	CGameScriptInterface::IsTutorialSystemEnabled	23	e8bbdeb7ff8a480c84c974078a80d7000000c38a4017c3
0088fff0	CGameScriptInterface::ResetToDefaultThemeExternals	23	8b4424048b49048b4918506a016a00e87c38e2ffc20400
0088ecc0	CGameScriptInterface::IsCameraInScriptedMode	26	518b41048b48348b118d042450ff52248b0c24e8088ee0ff59c3
008368f0	ConditionalVirtualDispatch_OnLevelUnload	32	a194833b0185c07414f6819100000001750b8b89980000008b01ff6034c20400
0088e4d0	CGameScriptInterface::IsScreenFadingOut	32	8b410c8a88bc00000084c974108a88c900000084c97406b801000000c333c0c3
0088ec90	CGameScriptInterface::CameraSetCameraPreloadFlag	33	518b41048b48348b118d042450ff52248a4c24088b1424888a4501000059c20400
0088f4a0	CGameScriptInterface::EnableDecals	33	e84bb625008a4c24048a9010100000d0e132ca80e10232d1889010100000c20400
00890fc0	CGameScriptInterface::CameraResetToViewBehindHero	36	db0550553701568bf1d84c2408e89eda360085c08946487d07c74648000000005ec20400
006e7340	CGameScriptInterface::GetGameAngleXY	38	518b41048b48348b118d042450ff522884c0740a8b0c248b11ff526459c3d905dcde220159c3
008902b0	CGameScriptInterface::IsHeroChild	38	8b4914e8b896bbff8bc8e8017bbfff85c07410f680910000000175078bc8e99d1cddff32c0c3
008913c0	CGameScriptInterface::IsHeroInTavernGame	39	a1a0863b018b481ce8a385bbff85c074106a1a8bc8e8862ddaff84c0750333c0c3b801000000c3
00c20ef0	IsStateStreaming_2to4	41	6affe829f8ffff668b89ac0000006683f902740f6683f90374096683f904740333c0c3b801000000c3
00890370	CGameScriptInterface::GetHeroHealth	42	8b4914e8f895bbff8bc8e8417abfff85c07410f68091000000017507d980b4000000c3d905dcde2201c3
008903a0	CGameScriptInterface::GetHeroHealthMax	42	8b4914e8c895bbff8bc8e8117abfff85c07410f68091000000017507d980b0000000c3d905dcde2201c3
008903d0	CGameScriptInterface::GetHeroHealthPercentage	43	8b4914e89895bbff8bc8e8e179bfff85c07411f680910000000175088bc8e84d4ae1ffc3d905dcde2201c3
00c3b900	CLandscapeLayerMesh	45	8bc18b4c240489088b1500c9390133c989500489480889480c668948106689481289481489481889481cc20400
0088ece0	CGameScriptInterface::CameraShake	49	518b41048b48348b118d042450ff522484c074198b4c240c8b5424086a00518b4c2408528d410450e853a8e0ff59c20800
00c43de0	DrawAutoPickups_SelectAndDrawPrimitive	55	8b417885c075238b415c85c0741a85c074168b51548b41648b04828b11568d71505650ff52205ec333c08b11568d71505650ff52205ec3
008907e0	CGameScriptInterface::FadeScreenOutUntilNextCallToFadeScreenIn	59	8b54240456518bc48bf18b4c241051c6400200c6400100c60000c64003ff8b06528bceff90d405000084c0740a8b460cc680d8000000015ec20800
0088f620	CGameScriptInterface::EnableSounds	63	8b0d94833b0185c974328a44240484c074116a01e8e71f1000c60574e9370101c204008b01ff50408b0d94833b016a00e8cb1f1000c60574e9370100c20400
00713140	CActionDoCreatureAction	64	56578bf1e8a77128008b4c240c33c0894604884608884609c706385826018d7e14890789470489460c8846108b01ff502c508bcfe8175cf5ff5f8bc65ec20400
008942c0	CGameScriptInterface::MsgOnChestOpeningCancelled	64	51568bf1e84732e5ff8bcee86032e5ff8b46048b70608d4c2404518bcec744240848000000e8c675c1ff85c0740d508bcee865f8bfffb0015e59c332c05e59c3
008a78e0	CGameScriptInterface::ClearActiveGossipCategories	68	a130ae3b0185c0743aa12cae3b018b480451b92cae3b01e85453f0ffa12cae3b018940088b152cae3b01c7420400000000a12cae3b0189400cc70530ae3b0100000000c3
